STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	20000123	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000124	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000125	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000126	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000127	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000128	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000129	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000130	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20000131	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010101	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010102	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010103	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010104	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010105	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010106	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010107	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010108	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010109	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010110	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010111	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010112	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010113	381	9999	9999	381	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010114	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010115	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010116	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010117	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20010118	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
