DateTimeAnimalID,id,Serial,Acq_Time,Acq_ST,GPSFixTime,GPSFixAtt,Lat,Long,UTM_Zone,Y,X,GPS_Alt,GPS_Speed,GPSHeading,GPSHorizEr,GPS_PD,GPS_SB,GPS_SC,GPS_NT,Pre_Data,Error
D162011.10.24 15:00:00,D16,647592A,2011.10.24 15:00:52,2011.10.24 15:00:00,2011.10.24 15:00:52,Succeeded (3D),37.818162,-108.882236,12S,4187753,686403,2197,0.71,357.9,39,4.3,0x080104C1,6,52,No,
D162011.10.24 18:00:00,D16,647592A,2011.10.24 18:01:04,2011.10.24 18:00:00,2011.10.24 18:01:04,Succeeded (3D),37.823536,-108.875264,12S,4188363,687003,2235,0.07,0.7,54,3.1,0x08010808,4,64,No,
D162011.10.24 21:00:00,D16,647592A,2011.10.24 21:00:48,2011.10.24 21:00:00,2011.10.24 21:00:48,Succeeded (3D),37.823568,-108.875344,12S,4188367,686996,2243,0.07,0.7,24,3.3,0x11000A0A,6,48,No,
D162011.10.25 00:00:00,D16,647592A,2011.10.25 00:00:39,2011.10.25 00:00:00,2011.10.25 00:00:39,Succeeded (3D),37.8207,-108.879004,12S,4188041,686681,2231,0.36,237,18.83,2.3,0x13304000,6,39,No,
D162011.10.25 03:00:00,D16,647592A,2011.10.25 03:00:45,2011.10.25 03:00:00,2011.10.25 03:00:45,Succeeded (3D),37.820188,-108.883639,12S,4187975,686274,2221,0.12,0.7,15.63,2.3,0x00324124,7,45,No,
D162011.10.25 06:00:00,D16,647592A,2011.10.25 06:00:49,2011.10.25 06:00:00,2011.10.25 06:00:49,Succeeded (3D),37.820737,-108.882639,12S,4188038,686361,2213,0.05,0.7,33,7.2,0x00082401,4,49,No,
D162011.10.25 09:00:00,D16,647592A,2011.10.25 09:00:48,2011.10.25 09:00:00,2011.10.25 09:00:48,Succeeded (3D),37.820721,-108.883064,12S,4188035,686324,2211,0.7,2.1,24,3.5,0x60088004,5,48,No,
D162011.10.25 12:00:00,D16,647592A,2011.10.25 12:00:35,2011.10.25 12:00:00,2011.10.25 12:00:35,Succeeded (3D),37.820076,-108.883134,12S,4187963,686319,2207,0.05,0.7,5.93,2,0x084490C4,8,35,No,
D162011.10.25 15:00:00,D16,647592A,2011.10.25 15:00:35,2011.10.25 15:00:00,2011.10.25 15:00:35,Succeeded (3D),37.818974,-108.881138,12S,4187845,686497,2205,0.08,0.7,14.37,2.3,0x0A0144C0,7,35,No,
D162011.10.25 18:00:00,D16,647592A,2011.10.25 18:00:45,2011.10.25 18:00:00,2011.10.25 18:00:45,Succeeded (3D),37.818758,-108.883424,12S,4187817,686297,2203,0.01,0.7,19.15,2.8,0x0801030A,6,45,No,
D162011.10.25 21:00:00,D16,647592A,2011.10.25 21:01:10,2011.10.25 21:00:00,2011.10.25 21:01:10,Succeeded (3D),37.819205,-108.882652,12S,4187868,686364,2218,0.02,0.7,90,5.5,0x1100020A,5,70,No,
D162011.10.26 00:00:00,D16,647592A,2011.10.26 00:00:49,2011.10.26 00:00:00,2011.10.26 00:00:49,Succeeded (3D),37.818866,-108.882349,12S,4187831,686391,2195,0.06,0.7,33,9.5,0x12104010,5,49,No,
D162011.10.26 03:00:00,D16,647592A,2011.10.26 03:00:40,2011.10.26 03:00:00,2011.10.26 03:00:40,Succeeded (3D),37.821573,-108.882777,12S,4188130,686347,2210,0.06,0.7,18.69,2.6,0x00364100,6,40,No,
D162011.10.26 06:00:00,D16,647592A,2011.10.26 06:00:34,2011.10.26 06:00:00,2011.10.26 06:00:34,Succeeded (3D),37.820367,-108.880492,12S,4188001,686551,2205,0.04,0.7,8.65,2.3,0x61202801,7,34,No,
D162011.10.26 09:00:00,D16,647592A,2011.10.26 09:00:37,2011.10.26 09:00:00,2011.10.26 09:00:37,Succeeded (3D),37.823338,-108.863715,12S,4188364,688020,2269,0.55,353.7,14.57,1.7,0x60088064,7,37,No,
D162011.10.26 12:00:00,D16,647592A,2011.10.26 12:00:53,2011.10.26 12:00:00,2011.10.26 12:00:53,Succeeded (3D),37.82333,-108.863405,12S,4188364,688047,2282,0.03,0.7,57,4,0x000490C4,6,53,No,
D162011.10.26 15:00:00,D16,647592A,2011.10.26 15:00:53,2011.10.26 15:00:00,2011.10.26 15:00:53,Succeeded (3D),37.82376,-108.852858,12S,4188433,688975,2275,0.03,0.7,42,4.1,0x0A0100C0,5,53,No,
D162011.10.26 21:00:00,D16,647592A,2011.10.26 21:00:49,2011.10.26 21:00:00,2011.10.26 21:00:49,Succeeded (3D),37.825619,-108.851313,12S,4188643,689106,2290,0.06,0.7,27,5.4,0x10000212,4,49,No,
D162011.10.27 00:00:00,D16,647592A,2011.10.27 00:00:49,2011.10.27 00:00:00,2011.10.27 00:00:49,Succeeded (3D),37.823199,-108.852042,12S,4188372,689048,2288,0.18,359.3,30,4.4,0x30024010,5,49,No,
D162011.10.27 03:00:00,D16,647592A,2011.10.27 03:00:49,2011.10.27 03:00:00,2011.10.27 03:00:49,Succeeded (3D),37.823037,-108.851903,12S,4188355,689061,2285,0.15,0.7,24,4,0x00026104,5,49,No,
D162011.10.27 06:00:00,D16,647592A,2011.10.27 06:00:38,2011.10.27 06:00:00,2011.10.27 06:00:38,Succeeded (3D),37.823112,-108.851925,12S,4188363,689058,2279,0.02,0.7,18.14,3,0x21282001,6,38,No,
D162011.10.27 09:00:00,D16,647592A,2011.10.27 09:00:52,2011.10.27 09:00:00,2011.10.27 09:00:52,Succeeded (3D),37.823041,-108.852729,12S,4188354,688988,2271,0.06,0.7,30,2.2,0x60488040,6,52,No,
D162011.10.27 12:00:00,D16,647592A,2011.10.27 12:00:58,2011.10.27 12:00:00,2011.10.27 12:00:58,Succeeded (3D),37.823076,-108.852785,12S,4188357,688983,2262,0.05,0.7,63,5.1,0x00409044,5,58,No,
D162011.10.27 15:00:00,D16,647592A,2011.10.27 15:00:41,2011.10.27 15:00:00,2011.10.27 15:00:41,Succeeded (3D),37.821114,-108.852351,12S,4188140,689026,2270,0.04,0.7,18.93,3.2,0x0A0100C1,6,41,No,
D162011.10.27 18:00:00,D16,647592A,2011.10.27 18:00:52,2011.10.27 18:00:00,2011.10.27 18:00:52,Succeeded (3D),37.830222,-108.838155,12S,4189180,690252,2344,0.07,0.7,42,2.5,0x08090808,5,52,No,
D162011.10.27 21:00:00,D16,647592A,2011.10.27 21:00:34,2011.10.27 21:00:00,2011.10.27 21:00:34,Succeeded (3D),37.830189,-108.838123,12S,4189176,690255,2342,0.07,0.7,13.24,2.8,0x7000021A,7,34,No,
D162011.10.28 03:00:00,D16,647592A,2011.10.28 03:00:58,2011.10.28 03:00:00,2011.10.28 03:00:58,Succeeded (3D),37.833586,-108.829482,12S,4189571,691007,2347,0.06,0.7,30,2.4,0x00246024,6,58,No,
D162011.10.28 06:00:00,D16,647592A,2011.10.28 06:00:40,2011.10.28 06:00:00,2011.10.28 06:00:40,Succeeded (3D),37.824096,-108.861993,12S,4188452,688170,2274,1.55,269.3,18.77,2.7,0x41282800,6,40,No,
D162011.10.28 09:00:00,D16,647592A,2011.10.28 09:00:35,2011.10.28 09:00:00,2011.10.28 09:00:35,Succeeded (3D),37.823591,-108.860157,12S,4188400,688333,2279,0.03,353.7,7.05,2.1,0x60489004,7,35,No,
D162011.10.28 12:00:00,D16,647592A,2011.10.28 12:00:34,2011.10.28 12:00:00,2011.10.28 12:00:34,Succeeded (3D),37.823563,-108.860184,12S,4188396,688330,2279,0.05,0.7,6.1,1.8,0x004092F4,9,34,No,
D162011.10.28 15:00:00,D16,647592A,2011.10.28 15:00:51,2011.10.28 15:00:00,2011.10.28 15:00:51,Succeeded (3D),37.82345,-108.869258,12S,4188366,687532,2259,0.06,0.7,42,4.6,0x080104C0,5,51,No,
D162011.10.28 18:00:00,D16,647592A,2011.10.28 18:00:51,2011.10.28 18:00:00,2011.10.28 18:00:51,Succeeded (3D),37.822251,-108.877239,12S,4188217,686832,2219,0.06,0.7,36,2.7,0x08010908,5,51,No,
D162011.10.28 21:00:00,D16,647592A,2011.10.28 21:00:42,2011.10.28 21:00:00,2011.10.28 21:00:42,Succeeded (3D),37.819854,-108.883198,12S,4187939,686314,2216,0.07,0.7,18.88,2.9,0x10000A1A,6,42,No,
D162011.10.29 00:00:00,D16,647592A,2011.10.29 00:01:04,2011.10.29 00:00:00,2011.10.29 00:01:04,Succeeded (3D),37.819733,-108.883368,12S,4187925,686299,2211,0.1,0.7,78,7.7,0x12024010,5,64,No,
D162011.10.29 03:00:00,D16,647592A,2011.10.29 03:00:48,2011.10.29 03:00:00,2011.10.29 03:00:48,Succeeded (3D),37.821304,-108.883038,12S,4188100,686324,2207,0.1,0.7,21,4.2,0x00222024,5,48,No,
D162011.10.29 06:00:00,D16,647592A,2011.10.29 06:00:52,2011.10.29 06:00:00,2011.10.29 06:00:52,Succeeded (3D),37.822222,-108.88239,12S,4188203,686379,2211,0.06,0.7,36,3,0x40282001,5,52,No,
D162011.10.29 09:00:00,D16,647592A,2011.10.29 09:00:34,2011.10.29 09:00:00,2011.10.29 09:00:34,Succeeded (3D),37.821641,-108.881968,12S,4188139,686418,2217,0.04,0.7,6.37,1.6,0x6048800C,7,34,No,
D162011.10.29 12:00:00,D16,647592A,2011.10.29 12:00:35,2011.10.29 12:00:00,2011.10.29 12:00:35,Succeeded (3D),37.820139,-108.881713,12S,4187973,686444,2217,0.1,0.7,18.01,3.9,0x00449424,7,35,No,
D162011.10.29 15:00:00,D16,647592A,2011.10.29 15:00:52,2011.10.29 15:00:00,2011.10.29 15:00:52,Succeeded (3D),37.816529,-108.883467,12S,4187569,686299,2207,0.08,0.7,30,3.4,0x0A010480,5,52,No,
D162011.10.29 18:00:00,D16,647592A,2011.10.29 18:00:59,2011.10.29 18:00:00,2011.10.29 18:00:59,Succeeded (3D),37.816839,-108.883718,12S,4187603,686276,2181,0.08,0.7,117,13.3,0x00010908,4,59,No,
D162011.10.29 21:00:00,D16,647592A,2011.10.29 21:00:52,2011.10.29 21:00:00,2011.10.29 21:00:52,Succeeded (3D),37.820346,-108.88321,12S,4187993,686312,2244,0.03,0.7,39,5,0x01000A12,5,52,No,
D162011.10.30 00:00:00,D16,647592A,2011.10.30 00:00:52,2011.10.30 00:00:00,2011.10.30 00:00:52,Succeeded (3D),37.818624,-108.884533,12S,4187800,686199,2188,0.07,0.7,150,9.5,0x12004010,4,52,No,
D162011.10.30 03:00:00,D16,647592A,2011.10.30 03:00:51,2011.10.30 03:00:00,2011.10.30 03:00:51,Succeeded (3D),37.822444,-108.883074,12S,4188226,686318,2211,0.03,0.7,30,3.3,0x00342024,6,51,No,
D162011.10.30 06:00:00,D16,647592A,2011.10.30 06:00:58,2011.10.30 06:00:00,2011.10.30 06:00:58,Succeeded (3D),37.82292,-108.883007,12S,4188279,686323,2216,0.04,0.7,30,2.7,0x41202801,6,58,No,
D162011.10.30 09:00:00,D16,647592A,2011.10.30 09:00:52,2011.10.30 09:00:00,2011.10.30 09:00:52,Succeeded (3D),37.826999,-108.871693,12S,4188755,687309,2236,0.03,0.7,4.77,1.4,0x6048126C,10,52,No,
D162011.10.30 12:00:00,D16,647592A,2011.10.30 12:00:28,2011.10.30 12:00:00,2011.10.30 12:00:28,Succeeded (3D),37.826843,-108.871399,12S,4188738,687335,2239,0.04,0.7,18.79,2.1,0x00401264,6,28,No,
D162011.10.30 15:00:00,D16,647592A,2011.10.30 15:01:01,2011.10.30 15:00:00,2011.10.30 15:01:01,Succeeded (3D),37.824662,-108.880254,12S,4188478,686561,2224,0,0.7,60,6.6,0x0A010080,4,61,No,
D162011.10.30 18:00:00,D16,647592A,2011.10.30 18:00:49,2011.10.30 18:00:00,2011.10.30 18:00:49,Succeeded (3D),37.815613,-108.885319,12S,4187464,686138,2215,0.02,0.7,19.31,3.2,0x0801010A,5,49,No,
D162011.10.30 21:00:00,D16,647592A,2011.10.30 21:01:34,2011.10.30 21:00:00,2011.10.30 21:01:34,Succeeded (3D),37.815516,-108.885132,12S,4187453,686155,2207,0.51,20.4,36,7.8,0x11000812,5,94,No,
D162011.10.31 00:00:00,D16,647592A,2011.10.31 00:00:38,2011.10.31 00:00:00,2011.10.31 00:00:38,Succeeded (3D),37.820701,-108.886219,12S,4188027,686046,2210,0.87,252.4,18.97,2,0x30100030,5,38,No,
D162011.10.31 03:00:00,D16,647592A,2011.10.31 03:01:04,2011.10.31 03:00:00,2011.10.31 03:01:04,Succeeded (3D),37.818706,-108.874606,12S,4187828,687073,2237,0.04,0.7,8.68,2.6,0x00322124,7,64,No,
D162011.10.31 06:00:00,D16,647592A,2011.10.31 06:00:37,2011.10.31 06:00:00,2011.10.31 06:00:37,Succeeded (3D),37.823576,-108.867478,12S,4188383,687688,2272,0.03,0.7,19.31,2.1,0x40682401,7,37,No,
D162011.10.31 09:00:00,D16,647592A,2011.10.31 09:00:42,2011.10.31 09:00:00,2011.10.31 09:00:42,Succeeded (3D),37.825005,-108.868382,12S,4188540,687605,2253,0.05,359.3,18.98,3.1,0x40489000,5,42,No,
D162011.10.31 12:00:00,D16,647592A,2011.10.31 12:00:35,2011.10.31 12:00:00,2011.10.31 12:00:35,Succeeded (3D),37.825345,-108.867682,12S,4188579,687666,2272,0.05,0.7,6.72,2.2,0x004494A4,8,35,No,
D162011.10.31 15:00:00,D16,647592A,2011.10.31 15:00:57,2011.10.31 15:00:00,2011.10.31 15:00:57,Succeeded (3D),37.826867,-108.870773,12S,4188742,687390,2253,0.95,51.3,39,3.2,0x0A010480,5,57,No,
D162011.10.31 18:00:00,D16,647592A,2011.10.31 18:00:57,2011.10.31 18:00:00,2011.10.31 18:00:57,Succeeded (3D),37.828725,-108.865485,12S,4188959,687851,2296,0.06,0.7,201,5.3,0x08010208,4,57,No,
D162011.10.31 21:00:00,D16,647592A,2011.10.31 21:00:43,2011.10.31 21:00:00,2011.10.31 21:00:43,Succeeded (3D),37.828063,-108.868187,12S,4188880,687614,2276,0.06,0.7,19.13,2.4,0x3100080A,6,43,No,
D162011.11.01 00:00:00,D16,647592A,2011.11.01 00:00:39,2011.11.01 00:00:00,2011.11.01 00:00:39,Succeeded (3D),37.826839,-108.878447,12S,4188723,686714,2239,1.12,190.5,18.68,2.7,0x32020020,5,39,No,
D162011.11.01 03:00:00,D16,647592A,2011.11.01 03:00:45,2011.11.01 03:00:00,2011.11.01 03:00:45,Succeeded (3D),37.82241,-108.880859,12S,4188227,686513,2223,0.18,348,19.23,3.4,0x00262020,5,45,No,
D162011.11.01 06:00:00,D16,647592A,2011.11.01 06:00:41,2011.11.01 06:00:00,2011.11.01 06:00:41,Succeeded (3D),37.822108,-108.881719,12S,4188192,686438,2227,0.03,0.7,18.94,2.9,0x00682401,6,41,No,
D162011.11.01 09:00:00,D16,647592A,2011.11.01 09:01:05,2011.11.01 09:00:00,2011.11.01 09:01:05,Succeeded (3D),37.821621,-108.881477,12S,4188138,686461,2236,0.01,0.7,54,5.7,0x00489040,5,65,No,
D162011.11.01 12:00:00,D16,647592A,2011.11.01 12:00:35,2011.11.01 12:00:00,2011.11.01 12:00:35,Succeeded (3D),37.82151,-108.88153,12S,4188126,686457,2218,0.04,0.7,4.76,1.5,0x004494F4,10,35,No,
D162011.11.01 15:00:00,D16,647592A,2011.11.01 15:00:35,2011.11.01 15:00:00,2011.11.01 15:00:35,Succeeded (3D),37.820405,-108.861451,12S,4188043,688227,2275,0.06,0.7,18.3,2.4,0x0A0104C1,7,35,No,
D162011.11.01 18:00:00,D16,647592A,2011.11.01 18:00:49,2011.11.01 18:00:00,2011.11.01 18:00:49,Succeeded (3D),37.82315,-108.857361,12S,4188356,688580,2293,0.08,0.7,27,3,0x08010808,4,49,No,
D162011.11.01 21:00:00,D16,647592A,2011.11.01 21:01:06,2011.11.01 21:00:00,2011.11.01 21:01:06,Succeeded (3D),37.823021,-108.857322,12S,4188342,688584,2288,0.04,0.7,60,5.7,0x01000A02,4,66,No,
D162011.11.02 00:00:00,D16,647592A,2011.11.02 00:00:52,2011.11.02 00:00:00,2011.11.02 00:00:52,Succeeded (3D),37.823043,-108.858794,12S,4188342,688454,2287,0.2,0.7,8.76,2,0x32124020,7,52,No,
D162011.11.02 03:00:00,D16,647592A,2011.11.02 03:00:53,2011.11.02 03:00:00,2011.11.02 03:00:53,Succeeded (3D),37.823291,-108.863552,12S,4188359,688035,2271,0.04,0.7,18.06,2.5,0x00262124,7,53,No,
D162011.11.02 06:00:00,D16,647592A,2011.11.02 06:00:53,2011.11.02 06:00:00,2011.11.02 06:00:53,Succeeded (3D),37.823301,-108.863544,12S,4188361,688035,2270,0.02,0.7,6.63,2.3,0x41282401,7,53,No,
D162011.11.02 09:00:00,D16,647592A,2011.11.02 09:00:33,2011.11.02 09:00:00,2011.11.02 09:00:33,Succeeded (3D),37.823498,-108.859472,12S,4188391,688393,2294,0.04,0.7,7.44,1.8,0x20481260,7,33,No,
D162011.11.02 12:00:00,D16,647592A,2011.11.02 12:00:50,2011.11.02 12:00:00,2011.11.02 12:00:50,Succeeded (3D),37.82319,-108.853932,12S,4188368,688882,2340,0.04,0.7,99,18,0x00040064,4,50,No,
D162011.11.02 15:00:00,D16,647592A,2011.11.02 15:00:58,2011.11.02 15:00:00,2011.11.02 15:00:58,Succeeded (3D),37.827248,-108.869345,12S,4188787,687515,2247,0.02,0.7,54,3.3,0x020140C0,5,58,No,
D162011.11.02 18:00:00,D16,647592A,2011.11.02 18:00:48,2011.11.02 18:00:00,2011.11.02 18:00:48,Succeeded (3D),37.829211,-108.869418,12S,4189005,687503,2251,0.11,0.7,15.32,4.4,0x0001090A,5,48,No,
D162011.11.02 21:00:00,D16,647592A,2011.11.02 21:01:04,2011.11.02 21:00:00,2011.11.02 21:01:04,Succeeded (3D),37.826154,-108.869172,12S,4188666,687533,2264,0.85,238.4,39,2.3,0x11100A02,6,64,No,
D162011.11.03 00:00:00,D16,647592A,2011.11.03 00:00:47,2011.11.03 00:00:00,2011.11.03 00:00:47,Succeeded (3D),37.823576,-108.858181,12S,4188402,688507,2289,0.07,317.1,19.23,3.8,0x10324000,5,47,No,
D162011.11.03 03:00:00,D16,647592A,2011.11.03 03:00:37,2011.11.03 03:00:00,2011.11.03 03:00:37,Succeeded (3D),37.823623,-108.861408,12S,4188401,688222,2276,0.03,0.7,15.22,2.7,0x00362024,7,37,No,
D162011.11.03 06:00:00,D16,647592A,2011.11.03 06:00:52,2011.11.03 06:00:00,2011.11.03 06:00:52,Succeeded (3D),37.82356,-108.852882,12S,4188411,688973,2295,0.05,0.7,39,3.4,0x40082401,5,52,No,
D162011.11.03 09:00:00,D16,647592A,2011.11.03 09:00:52,2011.11.03 09:00:00,2011.11.03 09:00:52,Succeeded (3D),37.823977,-108.851156,12S,4188461,689124,2373,0.02,0.7,24,8.9,0x60000264,6,52,No,
D162011.11.03 12:00:00,D16,647592A,2011.11.03 12:00:42,2011.11.03 12:00:00,2011.11.03 12:00:42,Succeeded (3D),37.823617,-108.852008,12S,4188419,689050,2274,0.05,0.7,18.05,2.8,0x004014E4,7,42,No,
D162011.11.03 15:00:00,D16,647592A,2011.11.03 15:00:39,2011.11.03 15:00:00,2011.11.03 15:00:39,Succeeded (3D),37.824177,-108.852693,12S,4188480,688988,2273,0.12,0.7,19.05,3.2,0x020044C0,5,39,No,
D162011.11.03 18:00:00,D16,647592A,2011.11.03 18:00:42,2011.11.03 18:00:00,2011.11.03 18:00:42,Succeeded (3D),37.82214,-108.864672,12S,4188229,687939,2273,0.02,0.7,18.87,2.6,0x01010A08,5,42,No,
D162011.11.03 21:00:00,D16,647592A,2011.11.03 21:00:49,2011.11.03 21:00:00,2011.11.03 21:00:49,Succeeded (3D),37.82322,-108.877865,12S,4188323,686775,2229,0.07,0.7,19.28,3.1,0x01100A12,6,49,No,
