CatID,Sex,Age,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,SAT,x,y
137,M,A,DRY,NIGHT,20081223,70000,2.01E+11,20081223 200,2008 12 23,200,68,17R,5,463855.0419,2943368.019
137,M,A,DRY,NIGHT,20081223,90000,2.01E+11,20081223 400,2008 12 23,400,44,17R,7,463615.3239,2943774.971
137,M,A,DRY,NIGHT,20081223,100000,2.01E+11,20081223 500,2008 12 23,500,30,17R,6,463605.265,2943801.131
137,M,A,DRY,NIGHT,20081223,110000,2.01E+11,20081223 600,2008 12 23,600,30,17R,5,463526.7291,2943814.17
137,M,A,DRY,DAY,20081223,120000,2.01E+11,20081223 700,2008 12 23,700,70,17R,5,463624.6773,2943649.088
137,M,A,DRY,DAY,20081223,130000,2.01E+11,20081223 800,2008 12 23,800,30,17R,5,463573.0671,2943711.318
137,M,A,DRY,DAY,20081223,140000,2.01E+11,20081223 900,2008 12 23,900,30,17R,5,463495.6158,2943810.444
137,M,A,DRY,DAY,20081223,150000,2.01E+11,20081223 1000,2008 12 23,1000,30,17R,4,463579.9986,2943838.219
137,M,A,DRY,DAY,20081223,160000,2.01E+11,20081223 1100,2008 12 23,1100,45,17R,6,463435.8047,2943723.82
137,M,A,DRY,DAY,20081223,170000,2.01E+11,20081223 1200,2008 12 23,1200,30,17R,4,463582.7416,2943660.348
137,M,A,DRY,DAY,20081223,180000,2.01E+11,20081223 1300,2008 12 23,1300,45,17R,5,463572.6702,2943738.172
137,M,A,DRY,DAY,20081223,190000,2.01E+11,20081223 1400,2008 12 23,1400,30,17R,4,463585.5045,2943749.508
137,M,A,DRY,DAY,20081223,200000,2.01E+11,20081223 1500,2008 12 23,1500,44,17R,5,463570.6592,2943833.907
137,M,A,DRY,DAY,20081223,210000,2.01E+11,20081223 1600,2008 12 23,1600,30,17R,5,463500.1335,2943660.743
137,M,A,DRY,DAY,20081223,220000,2.01E+11,20081223 1700,2008 12 23,1700,44,17R,6,463572.3973,2943767.756
137,M,A,DRY,DAY,20081223,230000,2.01E+11,20081223 1800,2008 12 23,1800,35,17R,8,463463.7131,2943613.395
137,M,A,DRY,DAY,20081224,0,2.01E+11,20081223 1900,2008 12 23,1900,30,17R,7,463505.7466,2943866.434
137,M,A,DRY,NIGHT,20081224,10000,2.01E+11,20081223 2000,2008 12 23,2000,30,17R,6,463913.2806,2944119.348
137,M,A,DRY,NIGHT,20081224,20000,2.01E+11,20081223 2100,2008 12 23,2100,44,17R,5,463988.3857,2944068.976
137,M,A,DRY,NIGHT,20081224,30000,2.01E+11,20081223 2200,2008 12 23,2200,44,17R,8,463981.3212,2944197.668
137,M,A,DRY,NIGHT,20081224,40000,2.01E+11,20081223 2300,2008 12 23,2300,30,17R,6,463934.0033,2942729.644
137,M,A,DRY,NIGHT,20081224,50000,2.01E+11,20081224 000,2008 12 24,0,30,17R,6,464368.1099,2941299.886
137,M,A,DRY,NIGHT,20081224,60000,2.01E+11,20081224 100,2008 12 24,100,75,17R,5,465617.3703,2940286.277
137,M,A,DRY,NIGHT,20081224,70000,2.01E+11,20081224 200,2008 12 24,200,30,17R,4,467585.4951,2939092.416
137,M,A,DRY,NIGHT,20081224,80000,2.01E+11,20081224 300,2008 12 24,300,30,17R,4,468431.4581,2938487.273
137,M,A,DRY,NIGHT,20081224,90000,2.01E+11,20081224 400,2008 12 24,400,45,17R,10,468395.768,2938573.084
137,M,A,DRY,NIGHT,20081224,100000,2.01E+11,20081224 500,2008 12 24,500,30,17R,10,469101.7901,2939055.085
137,M,A,DRY,NIGHT,20081224,110000,2.01E+11,20081224 600,2008 12 24,600,30,17R,7,469126.7807,2938922.874
137,M,A,DRY,DAY,20081224,120000,2.01E+11,20081224 700,2008 12 24,700,89,17R,3,469374.9414,2939028.952
137,M,A,DRY,DAY,20081224,130000,2.01E+11,20081224 800,2008 12 24,800,44,17R,6,469418.9478,2938934.28
137,M,A,DRY,DAY,20081224,140000,2.01E+11,20081224 900,2008 12 24,900,30,17R,5,469419.6145,2939023.156
137,M,A,DRY,DAY,20081224,150000,2.01E+11,20081224 1000,2008 12 24,1000,41,17R,7,469475.6802,2939062.434
137,M,A,DRY,DAY,20081224,160000,2.01E+11,20081224 1100,2008 12 24,1100,30,17R,5,469364.1149,2939032.228
137,M,A,DRY,DAY,20081224,170000,2.01E+11,20081224 1200,2008 12 24,1200,30,17R,4,469346.4554,2939051.587
137,M,A,DRY,DAY,20081224,180000,2.01E+11,20081224 1300,2008 12 24,1300,46,17R,5,469450.454,2939010.902
137,M,A,DRY,DAY,20081224,190000,2.01E+11,20081224 1400,2008 12 24,1400,30,17R,4,469403.9147,2938964.165
137,M,A,DRY,DAY,20081224,200000,2.01E+11,20081224 1500,2008 12 24,1500,30,17R,4,469357.6761,2938889.039
137,M,A,DRY,DAY,20081224,210000,2.01E+11,20081224 1600,2008 12 24,1600,51,17R,4,469461.0677,2939053.875
137,M,A,DRY,DAY,20081224,220000,2.01E+11,20081224 1700,2008 12 24,1700,45,17R,5,469555.7739,2938649.666
137,M,A,DRY,DAY,20081224,230000,2.01E+11,20081224 1800,2008 12 24,1800,30,17R,5,469058.4094,2938082.335
137,M,A,DRY,DAY,20081225,0,2.01E+11,20081224 1900,2008 12 24,1900,45,17R,8,469691.2454,2936819.522
137,M,A,DRY,NIGHT,20081225,10000,2.01E+11,20081224 2000,2008 12 24,2000,30,17R,7,469845.8914,2935464.854
137,M,A,DRY,NIGHT,20081225,20000,2.01E+11,20081224 2100,2008 12 24,2100,30,17R,5,470678.5323,2934613.964
137,M,A,DRY,NIGHT,20081225,30000,2.01E+11,20081224 2200,2008 12 24,2200,44,17R,6,471862.0433,2933966.889
137,M,A,DRY,NIGHT,20081225,40000,2.01E+11,20081224 2300,2008 12 24,2300,44,17R,7,471796.5302,2933025.371
137,M,A,DRY,NIGHT,20081225,50000,2.01E+11,20081225 000,2008 12 25,0,30,17R,7,471998.2396,2933006.496
137,M,A,DRY,NIGHT,20081225,60000,2.01E+11,20081225 100,2008 12 25,100,30,17R,4,472118.0033,2933161.789
137,M,A,DRY,NIGHT,20081225,70000,2.01E+11,20081225 200,2008 12 25,200,69,17R,5,472013.8761,2933098.233
137,M,A,DRY,NIGHT,20081225,80000,2.01E+11,20081225 300,2008 12 25,300,67,17R,4,472052.7806,2933394.569
137,M,A,DRY,NIGHT,20081225,90000,2.01E+11,20081225 400,2008 12 25,400,30,17R,4,470897.1924,2935596.83
137,M,A,DRY,NIGHT,20081225,100000,2.01E+11,20081225 500,2008 12 25,500,44,17R,4,471017.5775,2937689.874
137,M,A,DRY,NIGHT,20081225,110000,2.01E+11,20081225 600,2008 12 25,600,48,17R,4,470768.0612,2937804.322
137,M,A,DRY,DAY,20081225,120000,2.01E+11,20081225 700,2008 12 25,700,44,17R,5,470650.6345,2937616.934
137,M,A,DRY,DAY,20081225,130000,2.01E+11,20081225 800,2008 12 25,800,30,17R,5,470671.1493,2937570.482
137,M,A,DRY,DAY,20081225,140000,2.01E+11,20081225 900,2008 12 25,900,44,17R,4,470632.7874,2937701.928
137,M,A,DRY,DAY,20081225,150000,2.01E+11,20081225 1000,2008 12 25,1000,30,17R,5,470714.0545,2937632.327
137,M,A,DRY,DAY,20081225,160000,2.01E+11,20081225 1100,2008 12 25,1100,49,17R,4,470701.968,2937672.2
137,M,A,DRY,DAY,20081225,170000,2.01E+11,20081225 1200,2008 12 25,1200,62,17R,3,470790.757,2937563.079
137,M,A,DRY,DAY,20081225,180000,2.01E+11,20081225 1300,2008 12 25,1300,63,17R,3,470621.8267,2937659.729
137,M,A,DRY,DAY,20081225,190000,2.01E+11,20081225 1400,2008 12 25,1400,44,17R,6,470718.8077,2937533.711
137,M,A,DRY,DAY,20081225,200000,2.01E+11,20081225 1500,2008 12 25,1500,30,17R,6,470704.5587,2937681.925
137,M,A,DRY,DAY,20081225,210000,2.01E+11,20081225 1600,2008 12 25,1600,30,17R,5,470658.1797,2937595.987
137,M,A,DRY,DAY,20081225,220000,2.01E+11,20081225 1700,2008 12 25,1700,44,17R,5,470509.5719,2937639.997
137,M,A,DRY,DAY,20081225,230000,2.01E+11,20081225 1800,2008 12 25,1800,30,17R,4,470578.8705,2937680.546
137,M,A,DRY,DAY,20081226,0,2.01E+11,20081225 1900,2008 12 25,1900,30,17R,4,469545.1918,2939235.095
137,M,A,DRY,NIGHT,20081226,10000,2.01E+11,20081225 2000,2008 12 25,2000,43,17R,7,469032.1587,2940213.58
137,M,A,DRY,NIGHT,20081226,20000,2.01E+11,20081225 2100,2008 12 25,2100,30,17R,5,469687.6553,2942310.883
137,M,A,DRY,NIGHT,20081226,30000,2.01E+11,20081225 2200,2008 12 25,2200,30,17R,4,470173.3866,2942865.066
137,M,A,DRY,NIGHT,20081226,40000,2.01E+11,20081225 2300,2008 12 25,2300,44,17R,6,470717.5633,2943971.144
137,M,A,DRY,NIGHT,20081226,50000,2.01E+11,20081226 000,2008 12 26,0,30,17R,6,470966.3556,2944124.013
137,M,A,DRY,NIGHT,20081226,60000,2.01E+11,20081226 100,2008 12 26,100,30,17R,4,470881.8846,2944011.025
137,M,A,DRY,NIGHT,20081226,70000,2.01E+11,20081226 200,2008 12 26,200,43,17R,4,470472.4179,2944316.734
137,M,A,DRY,NIGHT,20081226,80000,2.01E+11,20081226 300,2008 12 26,300,44,17R,4,469980.5543,2944213.328
137,M,A,DRY,NIGHT,20081226,90000,2.01E+11,20081226 400,2008 12 26,400,42,17R,6,468150.157,2943629.062
137,M,A,DRY,NIGHT,20081226,100000,2.01E+11,20081226 500,2008 12 26,500,30,17R,5,466918.418,2944959.011
137,M,A,DRY,NIGHT,20081226,110000,2.01E+11,20081226 600,2008 12 26,600,37,17R,7,466347.175,2945683.894
137,M,A,DRY,DAY,20081226,120000,2.01E+11,20081226 700,2008 12 26,700,30,17R,7,465869.8917,2945238.382
137,M,A,DRY,DAY,20081226,130000,2.01E+11,20081226 800,2008 12 26,800,43,17R,6,465934.3077,2945076.087
137,M,A,DRY,DAY,20081226,140000,2.01E+11,20081226 900,2008 12 26,900,44,17R,6,465863.8679,2945139.685
137,M,A,DRY,DAY,20081226,150000,2.01E+11,20081226 1000,2008 12 26,1000,30,17R,4,466082.1805,2944988.193
137,M,A,DRY,DAY,20081226,160000,2.01E+11,20081226 1100,2008 12 26,1100,44,17R,7,465956.6839,2945064.165
137,M,A,DRY,DAY,20081226,200000,2.01E+11,20081226 1500,2008 12 26,1500,44,17R,4,465851.2026,2945076.124
137,M,A,DRY,DAY,20081226,210000,2.01E+11,20081226 1600,2008 12 26,1600,43,17R,5,465920.5032,2945031.122
137,M,A,DRY,DAY,20081226,220000,2.01E+11,20081226 1700,2008 12 26,1700,30,17R,4,465912.4621,2945174.21
137,M,A,DRY,DAY,20081226,230000,2.01E+11,20081226 1800,2008 12 26,1800,80,17R,4,465663.0709,2945615.762
137,M,A,DRY,DAY,20081227,0,2.01E+11,20081226 1900,2008 12 26,1900,45,17R,4,464179.2618,2945115.229
137,M,A,DRY,NIGHT,20081227,10000,2.01E+11,20081226 2000,2008 12 26,2000,30,17R,4,462419.9521,2944660.549
137,M,A,DRY,NIGHT,20081227,20000,2.01E+11,20081226 2100,2008 12 26,2100,43,17R,6,462396.0688,2943312.517
137,M,A,DRY,NIGHT,20081227,30000,2.01E+11,20081226 2200,2008 12 26,2200,36,17R,4,462147.5821,2943607.007
137,M,A,DRY,NIGHT,20081227,40000,2.01E+11,20081226 2300,2008 12 26,2300,70,17R,5,461422.0674,2944214.94
137,M,A,DRY,NIGHT,20081227,50000,2.01E+11,20081227 000,2008 12 27,0,30,17R,5,461765.4816,2942512.896
137,M,A,DRY,NIGHT,20081227,60000,2.01E+11,20081227 100,2008 12 27,100,44,17R,5,462383.0977,2941117.151
137,M,A,DRY,NIGHT,20081227,70000,2.01E+11,20081227 200,2008 12 27,200,61,17R,3,461664.4539,2939571.961
137,M,A,DRY,NIGHT,20081227,80000,2.01E+11,20081227 300,2008 12 27,300,74,17R,6,461416.0935,2939184.18
137,M,A,DRY,NIGHT,20081227,90000,2.01E+11,20081227 400,2008 12 27,400,30,17R,6,461357.1032,2938807.785
137,M,A,DRY,NIGHT,20081227,100000,2.01E+11,20081227 500,2008 12 27,500,44,17R,6,461517.996,2938731.264
137,M,A,DRY,NIGHT,20081227,110000,2.01E+11,20081227 600,2008 12 27,600,30,17R,5,461350.4732,2938723.826
137,M,A,DRY,DAY,20081227,120000,2.01E+11,20081227 700,2008 12 27,700,33,17R,6,461490.2513,2938789.052
137,M,A,DRY,DAY,20081227,130000,2.01E+11,20081227 800,2008 12 27,800,30,17R,4,461455.8554,2938722.119
137,M,A,DRY,DAY,20081227,140000,2.01E+11,20081227 900,2008 12 27,900,44,17R,7,461481.4193,2938681.888
137,M,A,DRY,DAY,20081227,150000,2.01E+11,20081227 1000,2008 12 27,1000,30,17R,6,461405.6838,2938688.587
137,M,A,DRY,DAY,20081227,160000,2.01E+11,20081227 1100,2008 12 27,1100,30,17R,5,461367.3839,2938840.971
137,M,A,DRY,DAY,20081227,170000,2.01E+11,20081227 1200,2008 12 27,1200,70,17R,4,461354.196,2938691.185
137,M,A,DRY,DAY,20081227,180000,2.01E+11,20081227 1300,2008 12 27,1300,43,17R,5,461458.7742,2938757.334
137,M,A,DRY,DAY,20081227,190000,2.01E+11,20081227 1400,2008 12 27,1400,84,17R,3,461449.9196,2938873.393
137,M,A,DRY,DAY,20081227,200000,2.01E+11,20081227 1500,2008 12 27,1500,44,17R,5,461461.452,2938785.411
137,M,A,DRY,DAY,20081227,220000,2.01E+11,20081227 1700,2008 12 27,1700,67,17R,8,461495.3804,2938789.673
137,M,A,DRY,DAY,20081227,230000,2.01E+11,20081227 1800,2008 12 27,1800,30,17R,5,461919.1626,2937722.449
137,M,A,DRY,DAY,20081228,0,2.01E+11,20081227 1900,2008 12 27,1900,30,17R,4,461639.1871,2934857.454
137,M,A,DRY,NIGHT,20081228,10000,2.01E+11,20081227 2000,2008 12 27,2000,44,17R,6,463394.0681,2933218.38
137,M,A,DRY,NIGHT,20081228,20000,2.01E+11,20081227 2100,2008 12 27,2100,30,17R,4,463995.2345,2931971.823
137,M,A,DRY,NIGHT,20081228,30000,2.01E+11,20081227 2200,2008 12 27,2200,30,17R,4,465385.8077,2930569.051
137,M,A,DRY,NIGHT,20081228,40000,2.01E+11,20081227 2300,2008 12 27,2300,89,17R,3,467314.1349,2929969.782
137,M,A,DRY,NIGHT,20081228,50000,2.01E+11,20081228 000,2008 12 28,0,44,17R,6,468297.3037,2930161.835
137,M,A,DRY,NIGHT,20081228,60000,2.01E+11,20081228 100,2008 12 28,100,30,17R,4,469574.3832,2928749.841
137,M,A,DRY,NIGHT,20081228,70000,2.01E+11,20081228 200,2008 12 28,200,45,17R,5,471946.0831,2929012.351
137,M,A,DRY,NIGHT,20081228,80000,2.01E+11,20081228 300,2008 12 28,300,30,17R,4,473802.665,2930092.888
137,M,A,DRY,NIGHT,20081228,90000,2.01E+11,20081228 400,2008 12 28,400,30,17R,4,474760.24,2929123.025
137,M,A,DRY,NIGHT,20081228,100000,2.01E+11,20081228 500,2008 12 28,500,69,17R,6,475197.1771,2927822.494
137,M,A,DRY,NIGHT,20081228,110000,2.01E+11,20081228 600,2008 12 28,600,30,17R,6,475174.4669,2927772.87
137,M,A,DRY,DAY,20081228,120000,2.01E+11,20081228 700,2008 12 28,700,30,17R,5,475561.0921,2927376.126
137,M,A,DRY,DAY,20081228,130000,2.01E+11,20081228 800,2008 12 28,800,45,17R,6,475600.7379,2927363.746
137,M,A,DRY,DAY,20081228,140000,2.01E+11,20081228 900,2008 12 28,900,30,17R,4,475687.1667,2927339.375
137,M,A,DRY,DAY,20081228,150000,2.01E+11,20081228 1000,2008 12 28,1000,44,17R,5,475670.2954,2927293.166
137,M,A,DRY,DAY,20081228,160000,2.01E+11,20081228 1100,2008 12 28,1100,33,17R,4,475642.9571,2927448.272
137,M,A,DRY,DAY,20081228,170000,2.01E+11,20081228 1200,2008 12 28,1200,45,17R,4,475663.2979,2927405.913
137,M,A,DRY,DAY,20081228,180000,2.01E+11,20081228 1300,2008 12 28,1300,70,17R,3,475700.9294,2927471.984
137,M,A,DRY,DAY,20081228,190000,2.01E+11,20081228 1400,2008 12 28,1400,45,17R,6,475713.2163,2927284.382
137,M,A,DRY,DAY,20081228,200000,2.01E+11,20081228 1500,2008 12 28,1500,30,17R,5,475688.6224,2927340.981
137,M,A,DRY,DAY,20081228,210000,2.01E+11,20081228 1600,2008 12 28,1600,30,17R,4,475638.017,2927413.742
137,M,A,DRY,DAY,20081228,230000,2.01E+11,20081228 1800,2008 12 28,1800,76,17R,4,476303.5244,2927679.058
137,M,A,DRY,DAY,20081229,0,2.01E+11,20081228 1900,2008 12 28,1900,45,17R,5,476117.2528,2927937.771
137,M,A,DRY,NIGHT,20081229,10000,2.01E+11,20081228 2000,2008 12 28,2000,43,17R,7,476020.7617,2927839.006
137,M,A,DRY,NIGHT,20081229,20000,2.01E+11,20081228 2100,2008 12 28,2100,30,17R,5,475991.7,2927973.342
137,M,A,DRY,NIGHT,20081229,30000,2.01E+11,20081228 2200,2008 12 28,2200,43,17R,4,475435.8602,2928104.937
137,M,A,DRY,NIGHT,20081229,40000,2.01E+11,20081228 2300,2008 12 28,2300,45,17R,7,475728.5229,2928616.595
137,M,A,DRY,NIGHT,20081229,50000,2.01E+11,20081229 000,2008 12 29,0,30,17R,7,476032.1985,2930053.625
137,M,A,DRY,NIGHT,20081229,60000,2.01E+11,20081229 100,2008 12 29,100,60,17R,4,475968.8307,2932476.782
137,M,A,DRY,NIGHT,20081229,70000,2.01E+11,20081229 200,2008 12 29,200,45,17R,4,475593.3738,2933309.163
137,M,A,DRY,NIGHT,20081229,80000,2.01E+11,20081229 300,2008 12 29,300,76,17R,4,474972.0347,2933816.963
137,M,A,DRY,NIGHT,20081229,90000,2.01E+11,20081229 400,2008 12 29,400,40,17R,5,474458.3107,2934324.232
137,M,A,DRY,NIGHT,20081229,100000,2.01E+11,20081229 500,2008 12 29,500,45,17R,6,474536.311,2934025.931
137,M,A,DRY,NIGHT,20081229,110000,2.01E+11,20081229 600,2008 12 29,600,30,17R,5,474616.146,2933863.618
137,M,A,DRY,DAY,20081229,120000,2.01E+11,20081229 700,2008 12 29,700,45,17R,5,474566.8472,2933948.557
137,M,A,DRY,DAY,20081229,130000,2.01E+11,20081229 800,2008 12 29,800,45,17R,6,474429.0798,2934021.032
137,M,A,DRY,DAY,20081229,140000,2.01E+11,20081229 900,2008 12 29,900,45,17R,7,474449.5561,2933995.977
137,M,A,DRY,DAY,20081229,150000,2.01E+11,20081229 1000,2008 12 29,1000,30,17R,6,474631.5953,2933927.943
137,M,A,DRY,DAY,20081229,160000,2.01E+11,20081229 1100,2008 12 29,1100,35,17R,5,474712.5657,2933814.266
137,M,A,DRY,DAY,20081229,170000,2.01E+11,20081229 1200,2008 12 29,1200,48,17R,5,474685.196,2933686.244
137,M,A,DRY,DAY,20081229,190000,2.01E+11,20081229 1400,2008 12 29,1400,44,17R,5,474639.1074,2933702.327
137,M,A,DRY,DAY,20081229,200000,2.01E+11,20081229 1500,2008 12 29,1500,30,17R,5,474744.5867,2933677.072
137,M,A,DRY,DAY,20081229,210000,2.01E+11,20081229 1600,2008 12 29,1600,47,17R,7,474666.362,2933647.288
137,M,A,DRY,DAY,20081229,220000,2.01E+11,20081229 1700,2008 12 29,1700,71,17R,3,473941.5634,2933186.86
137,M,A,DRY,DAY,20081230,0,2.01E+11,20081229 1900,2008 12 29,1900,31,17R,4,472971.8184,2934608.867
137,M,A,DRY,NIGHT,20081230,10000,2.01E+11,20081229 2000,2008 12 29,2000,45,17R,8,473182.7044,2935267.188
137,M,A,DRY,NIGHT,20081230,20000,2.01E+11,20081229 2100,2008 12 29,2100,30,17R,6,473546.8987,2936734.499
137,M,A,DRY,NIGHT,20081230,30000,2.01E+11,20081229 2200,2008 12 29,2200,44,17R,6,472998.6519,2936990.187
137,M,A,DRY,NIGHT,20081230,40000,2.01E+11,20081229 2300,2008 12 29,2300,44,17R,5,473001.591,2936928.033
137,M,A,DRY,NIGHT,20081230,50000,2.01E+11,20081230 000,2008 12 30,0,30,17R,5,472874.955,2936955.388
137,M,A,DRY,NIGHT,20081230,60000,2.01E+11,20081230 100,2008 12 30,100,74,17R,3,472936.767,2936941.647
137,M,A,DRY,NIGHT,20081230,80000,2.01E+11,20081230 300,2008 12 30,300,44,17R,4,472970.1985,2937028.931
137,M,A,DRY,NIGHT,20081230,90000,2.01E+11,20081230 400,2008 12 30,400,44,17R,6,472894.3097,2936940.48
137,M,A,DRY,NIGHT,20081230,100000,2.01E+11,20081230 500,2008 12 30,500,68,17R,5,472852.6597,2937083.515
137,M,A,DRY,NIGHT,20081230,110000,2.01E+11,20081230 600,2008 12 30,600,30,17R,5,473214.3188,2936245.157
137,M,A,DRY,DAY,20081230,120000,2.01E+11,20081230 700,2008 12 30,700,38,17R,7,473330.2598,2935641.147
137,M,A,DRY,DAY,20081230,130000,2.01E+11,20081230 800,2008 12 30,800,30,17R,5,473370.7658,2935656.283
137,M,A,DRY,DAY,20081230,140000,2.01E+11,20081230 900,2008 12 30,900,46,17R,7,473447.7549,2935674.293
137,M,A,DRY,DAY,20081230,150000,2.01E+11,20081230 1000,2008 12 30,1000,30,17R,6,473362.3217,2935632.414
137,M,A,DRY,DAY,20081230,160000,2.01E+11,20081230 1100,2008 12 30,1100,30,17R,4,473454.6532,2935541.153
137,M,A,DRY,DAY,20081230,170000,2.01E+11,20081230 1200,2008 12 30,1200,62,17R,4,473468.7133,2935561.073
137,M,A,DRY,DAY,20081230,180000,2.01E+11,20081230 1300,2008 12 30,1300,44,17R,6,473496.6962,2935449.967
137,M,A,DRY,DAY,20081230,190000,2.01E+11,20081230 1400,2008 12 30,1400,30,17R,5,473568.4572,2935550.651
137,M,A,DRY,DAY,20081230,200000,2.01E+11,20081230 1500,2008 12 30,1500,45,17R,5,473548.1595,2935567.312
137,M,A,DRY,DAY,20081230,210000,2.01E+11,20081230 1600,2008 12 30,1600,30,17R,5,473431.2884,2935467.439
137,M,A,DRY,DAY,20081230,220000,2.01E+11,20081230 1700,2008 12 30,1700,52,17R,5,473517.2864,2935537.186
137,M,A,DRY,DAY,20081230,230000,2.01E+11,20081230 1800,2008 12 30,1800,30,17R,4,474196.5472,2935366.106
137,M,A,DRY,DAY,20081231,0,2.01E+11,20081230 1900,2008 12 30,1900,43,17R,6,473607.9734,2935616.58
137,M,A,DRY,NIGHT,20081231,10000,2.01E+11,20081230 2000,2008 12 30,2000,30,17R,6,472528.0219,2937332.855
137,M,A,DRY,NIGHT,20081231,20000,2.01E+11,20081230 2100,2008 12 30,2100,30,17R,5,471934.9728,2937308.958
137,M,A,DRY,NIGHT,20081231,30000,2.01E+11,20081230 2200,2008 12 30,2200,30,17R,4,471335.1038,2938477.051
137,M,A,DRY,NIGHT,20081231,40000,2.01E+11,20081230 2300,2008 12 30,2300,75,17R,4,470804.1331,2941127.118
137,M,A,DRY,NIGHT,20081231,50000,2.01E+11,20081231 000,2008 12 31,0,63,17R,3,471676.341,2943247.051
137,M,A,DRY,NIGHT,20081231,60000,2.01E+11,20081231 100,2008 12 31,100,45,17R,5,471887.694,2943591.635
137,M,A,DRY,NIGHT,20081231,70000,2.01E+11,20081231 200,2008 12 31,200,38,17R,8,472156.2982,2943693.878
137,M,A,DRY,NIGHT,20081231,80000,2.01E+11,20081231 300,2008 12 31,300,30,17R,8,471994.8686,2945331.582
137,M,A,DRY,NIGHT,20081231,90000,2.01E+11,20081231 400,2008 12 31,400,30,17R,7,471011.7758,2945665.341
137,M,A,DRY,NIGHT,20081231,100000,2.01E+11,20081231 500,2008 12 31,500,81,17R,3,470208.9879,2944101.081
137,M,A,DRY,NIGHT,20081231,110000,2.01E+11,20081231 600,2008 12 31,600,64,17R,4,469973.8269,2943862.495
137,M,A,DRY,DAY,20081231,120000,2.01E+11,20081231 700,2008 12 31,700,30,17R,4,470115.7706,2943011.704
137,M,A,DRY,DAY,20081231,130000,2.01E+11,20081231 800,2008 12 31,800,45,17R,5,470174.6098,2943181.364
137,M,A,DRY,DAY,20081231,140000,2.01E+11,20081231 900,2008 12 31,900,31,17R,4,470279.0433,2943089.548
137,M,A,DRY,DAY,20081231,150000,2.01E+11,20081231 1000,2008 12 31,1000,59,17R,4,470249.8731,2943076.769
137,M,A,DRY,DAY,20081231,160000,2.01E+11,20081231 1100,2008 12 31,1100,70,17R,3,470265.3732,2943016.157
137,M,A,DRY,DAY,20081231,170000,2.01E+11,20081231 1200,2008 12 31,1200,43,17R,4,470253.5891,2943139.888
137,M,A,DRY,DAY,20081231,180000,2.01E+11,20081231 1300,2008 12 31,1300,69,17R,6,470136.0877,2943089.442
137,M,A,DRY,DAY,20081231,190000,2.01E+11,20081231 1400,2008 12 31,1400,30,17R,4,470233.2593,2943116.315
137,M,A,DRY,DAY,20081231,200000,2.01E+11,20081231 1500,2008 12 31,1500,30,17R,4,470232.5379,2943084.077
137,M,A,DRY,DAY,20081231,210000,2.01E+11,20081231 1600,2008 12 31,1600,45,17R,6,470234.8791,2943185.388
137,M,A,DRY,DAY,20081231,220000,2.01E+11,20081231 1700,2008 12 31,1700,43,17R,7,470247.5026,2943011.27
137,M,A,DRY,DAY,20081231,230000,2.01E+11,20081231 1800,2008 12 31,1800,30,17R,6,470177.9534,2943032.525
137,M,A,DRY,DAY,20090101,0,2.01E+11,20081231 1900,2008 12 31,1900,30,17R,5,470135.0728,2943286.518
137,M,A,DRY,NIGHT,20090101,1500,2.01E+11,20081231 1915,2008 12 31,1915,30,17R,5,469952.8366,2943870.276
137,M,A,DRY,NIGHT,20090101,3000,2.01E+11,20081231 1930,2008 12 31,1930,30,17R,5,470190.2218,2944120.262
137,M,A,DRY,NIGHT,20090101,4500,2.01E+11,20081231 1945,2008 12 31,1945,37,17R,4,470170.8745,2944109.673
137,M,A,DRY,NIGHT,20090101,10000,2.01E+11,20081231 2000,2008 12 31,2000,30,17R,4,470240.4566,2944150.961
137,M,A,DRY,NIGHT,20090101,11500,2.01E+11,20081231 2015,2008 12 31,2015,44,17R,7,470161.3582,2944237.083
137,M,A,DRY,NIGHT,20090101,13000,2.01E+11,20081231 2030,2008 12 31,2030,30,17R,7,470261.7265,2944150.588
137,M,A,DRY,NIGHT,20090101,14500,2.01E+11,20081231 2045,2008 12 31,2045,30,17R,6,470239.2271,2944068.887
137,M,A,DRY,NIGHT,20090101,20000,2.01E+11,20081231 2100,2008 12 31,2100,42,17R,6,470196.0013,2944065.983
137,M,A,DRY,NIGHT,20090101,21500,2.01E+11,20081231 2115,2008 12 31,2115,30,17R,6,470151.4423,2944215.636
137,M,A,DRY,NIGHT,20090101,23000,2.01E+11,20081231 2130,2008 12 31,2130,30,17R,5,470255.9003,2944088.767
137,M,A,DRY,NIGHT,20090101,24500,2.01E+11,20081231 2145,2008 12 31,2145,44,17R,5,470119.1762,2944038.773
137,M,A,DRY,NIGHT,20090101,30000,2.01E+11,20081231 2200,2008 12 31,2200,30,17R,5,470262.5041,2944049.616
137,M,A,DRY,NIGHT,20090101,31500,2.01E+11,20081231 2215,2008 12 31,2215,30,17R,6,470091.8883,2944089.737
137,M,A,DRY,NIGHT,20090101,33000,2.01E+11,20081231 2230,2008 12 31,2230,30,17R,6,470244.2755,2944219
137,M,A,DRY,NIGHT,20090101,43000,2.01E+11,20081231 2330,2008 12 31,2330,44,17R,6,470127.677,2944164.299
137,M,A,DRY,NIGHT,20090101,44500,2.01E+11,20081231 2345,2008 12 31,2345,30,17R,6,470146.2346,2944141.284
