"","CatID","Sex","Age","ReprodStat","Season","Photoperiod","DateGMT","TimeGMT","DateTimeET","DateTimeET2","DateET2","TIMEET2","TTF","Zone","X","Y"
"41555","143","M","SA",0,"DRY","NIGHT",NA,NA,200603032001,"20060303 2001","2006 3 3",2001,72,"",488133.142010547,2935820.52879037
"41556","143","M","SA",0,"DRY","NIGHT",NA,NA,200603040301,"20060304 301","2006 3 4",301,79,"",488678.047326528,2933886.84900497
"41557","143","M","SA",0,"DRY","DAY",NA,NA,200603041001,"20060304 1001","2006 3 4",1001,100,"",489240.038300313,2934325.43171341
"41558","143","M","SA",0,"DRY","NIGHT",NA,NA,200603050001,"20060305 001","2006 3 5",1,61,"",493890.22181008,2933606.76887101
"41559","143","M","SA",0,"DRY","DAY",NA,NA,200603050701,"20060305 701","2006 3 5",701,90,"",491440.114919052,2935168.80920466
"41560","143","M","SA",0,"DRY","NIGHT",NA,NA,200603052101,"20060305 2101","2006 3 5",2101,100,"",489333.841124289,2936411.37675867
"41561","143","M","SA",0,"DRY","NIGHT",NA,NA,200603060400,"20060306 400","2006 3 6",400,53,"",487769.198051002,2937960.63773549
"41562","143","M","SA",0,"DRY","NIGHT",NA,NA,200603070101,"20060307 101","2006 3 7",101,83,"",489733.281671237,2932804.30335682
"41563","143","M","SA",0,"DRY","DAY",NA,NA,200603070801,"20060307 801","2006 3 7",801,90,"",489019.693498734,2932168.56314116
"41564","143","M","SA",0,"DRY","NIGHT",NA,NA,200603072201,"20060307 2201","2006 3 7",2201,100,"",492192.298421901,2925889.25293707
"41565","143","M","SA",0,"DRY","NIGHT",NA,NA,200603080500,"20060308 500","2006 3 8",500,53,"",492086.045927733,2923498.3926085
"41566","143","M","SA",0,"DRY","NIGHT",NA,NA,200603081901,"20060308 1901","2006 3 8",1901,83,"",493309.869888809,2921080.27676937
"41567","143","M","SA",0,"DRY","NIGHT",NA,NA,200603090201,"20060309 201","2006 3 9",201,72,"",497115.567066781,2914489.68040081
"41568","143","M","SA",0,"DRY","DAY",NA,NA,200603090901,"20060309 901","2006 3 9",901,90,"",497611.04642703,2910952.39695515
"41569","143","M","SA",0,"DRY","DAY",NA,NA,200603091601,"20060309 1601","2006 3 9",1601,70,"",497326.337278079,2909784.68198355
"41570","143","M","SA",0,"DRY","NIGHT",NA,NA,200603092301,"20060309 2301","2006 3 9",2301,111,"",500246.603988074,2908006.22193753
"41571","143","M","SA",0,"DRY","NIGHT",NA,NA,200603100601,"20060310 601","2006 3 10",601,70,"",501282.531370565,2908295.04927467
"41572","143","M","SA",0,"DRY","NIGHT",NA,NA,200603102001,"20060310 2001","2006 3 10",2001,58,"",498490.756896462,2908494.65472735
"41573","143","M","SA",0,"DRY","NIGHT",NA,NA,200603110300,"20060311 300","2006 3 11",300,53,"",496002.006759107,2913908.7942376
"41574","143","M","SA",0,"DRY","DAY",NA,NA,200603111001,"20060311 1001","2006 3 11",1001,90,"",496263.12874626,2914923.55326142
"41575","143","M","SA",0,"DRY","NIGHT",NA,NA,200603120000,"20060312 000","2006 3 12",0,56,"",492403.026435435,2911355.40452719
"41576","143","M","SA",0,"DRY","DAY",NA,NA,200603120701,"20060312 701","2006 3 12",701,70,"",491818.982218202,2908707.88614536
"41577","143","M","SA",0,"DRY","NIGHT",NA,NA,200603130401,"20060313 401","2006 3 13",401,54,"",492887.146483406,2912516.9844483
"41578","143","M","SA",0,"DRY","NIGHT",NA,NA,200603140101,"20060314 101","2006 3 14",101,102,"",490492.655227698,2917008.1560556
"41579","143","M","SA",0,"DRY","DAY",NA,NA,200603140801,"20060314 801","2006 3 14",801,70,"",490445.033950757,2917152.5761736
"41580","143","M","SA",0,"DRY","NIGHT",NA,NA,200603142201,"20060314 2201","2006 3 14",2201,82,"",491365.433845535,2919941.89508667
"41581","143","M","SA",0,"DRY","NIGHT",NA,NA,200603150500,"20060315 500","2006 3 15",500,52,"",492104.289779179,2923313.41188137
"41582","143","M","SA",0,"DRY","DAY",NA,NA,200603151201,"20060315 1201","2006 3 15",1201,91,"",492151.503767099,2922456.59230835
"41583","143","M","SA",0,"DRY","NIGHT",NA,NA,200603151901,"20060315 1901","2006 3 15",1901,113,"",492101.921971399,2922163.21636828
"41584","143","M","SA",0,"DRY","NIGHT",NA,NA,200603160201,"20060316 201","2006 3 16",201,114,"",492232.951845963,2928827.71485373
"41585","143","M","SA",0,"DRY","DAY",NA,NA,200603160902,"20060316 902","2006 3 16",902,140,"",488913.560412832,2935123.25274246
"41586","143","M","SA",0,"DRY","DAY",NA,NA,200603161601,"20060316 1601","2006 3 16",1601,69,"",489016.90921564,2934993.14759408
"41587","143","M","SA",0,"DRY","NIGHT",NA,NA,200603170601,"20060317 601","2006 3 17",601,91,"",489670.550829075,2935783.50135726
"41588","143","M","SA",0,"DRY","DAY",NA,NA,200603171301,"20060317 1301","2006 3 17",1301,63,"",489859.591738321,2935985.57447147
"41589","143","M","SA",0,"DRY","NIGHT",NA,NA,200603172000,"20060317 2000","2006 3 17",2000,83,"",490147.876866873,2935984.83323666
"41590","143","M","SA",0,"DRY","DAY",NA,NA,200603181001,"20060318 1001","2006 3 18",1001,71,"",489928.471784733,2935664.27046866
"41591","143","M","SA",0,"DRY","DAY",NA,NA,200603181701,"20060318 1701","2006 3 18",1701,65,"",489680.699180707,2935760.45801744
"41592","143","M","SA",0,"DRY","NIGHT",NA,NA,200603190000,"20060319 000","2006 3 19",0,50,"",488680.247885752,2938279.94330601
"41593","143","M","SA",0,"DRY","DAY",NA,NA,200603190700,"20060319 700","2006 3 19",700,51,"",489305.390392706,2935945.1914621
"41594","143","M","SA",0,"DRY","DAY",NA,NA,200603191401,"20060319 1401","2006 3 19",1401,90,"",489388.348673016,2935555.24506186
"41595","143","M","SA",0,"DRY","NIGHT",NA,NA,200603192101,"20060319 2101","2006 3 19",2101,59,"",490342.372544982,2933273.58827041
"41596","143","M","SA",0,"DRY","NIGHT",NA,NA,200603200400,"20060320 400","2006 3 20",400,53,"",489736.822788943,2932219.46351077
"41597","143","M","SA",0,"DRY","DAY",NA,NA,200603201800,"20060320 1800","2006 3 20",1800,54,"",489008.583311141,2932294.83175375
"41598","143","M","SA",0,"DRY","DAY",NA,NA,200603210801,"20060321 801","2006 3 21",801,110,"",488897.898693155,2932325.31943855
"41599","143","M","SA",0,"DRY","DAY",NA,NA,200603211501,"20060321 1501","2006 3 21",1501,90,"",489158.259940661,2932067.58866618
"41600","143","M","SA",0,"DRY","NIGHT",NA,NA,200603212201,"20060321 2201","2006 3 21",2201,81,"",490670.05023047,2931619.68703833
"41601","143","M","SA",0,"DRY","NIGHT",NA,NA,200603220500,"20060322 500","2006 3 22",500,52,"",490763.049039308,2929991.04322017
"41602","143","M","SA",0,"DRY","DAY",NA,NA,200603221201,"20060322 1201","2006 3 22",1201,63,"",490642.324397016,2930079.55943321
"41603","143","M","SA",0,"DRY","NIGHT",NA,NA,200603230201,"20060323 201","2006 3 23",201,71,"",492400.311555326,2928542.40433158
"41604","143","M","SA",0,"DRY","NIGHT",NA,NA,200603232301,"20060323 2301","2006 3 23",2301,70,"",490825.182735886,2934507.88065314
"41605","143","M","SA",0,"DRY","NIGHT",NA,NA,200603240600,"20060324 600","2006 3 24",600,53,"",489421.083206449,2936797.39233243
"41606","143","M","SA",0,"DRY","DAY",NA,NA,200603241301,"20060324 1301","2006 3 24",1301,112,"",489115.846495964,2936783.53890298
"41607","143","M","SA",0,"DRY","NIGHT",NA,NA,200603242000,"20060324 2000","2006 3 24",2000,83,"",488919.840692613,2936762.73605938
"41608","143","M","SA",0,"DRY","NIGHT",NA,NA,200603250301,"20060325 301","2006 3 25",301,90,"",489152.58183812,2936502.64271132
"41609","143","M","SA",0,"DRY","DAY",NA,NA,200603251001,"20060325 1001","2006 3 25",1001,108,"",488921.065702632,2937413.43598609
"41610","143","M","SA",0,"DRY","DAY",NA,NA,200603251701,"20060325 1701","2006 3 25",1701,70,"",488813.234463964,2937426.7795492
"41611","143","M","SA",0,"DRY","NIGHT",NA,NA,200603260001,"20060326 001","2006 3 26",1,100,"",487921.555834357,2938322.64001529
"41612","143","M","SA",0,"DRY","DAY",NA,NA,200603261401,"20060326 1401","2006 3 26",1401,82,"",488844.083175804,2937286.73420745
"41613","143","M","SA",0,"DRY","NIGHT",NA,NA,200603262101,"20060326 2101","2006 3 26",2101,93,"",488725.54067596,2933858.68050134
"41614","143","M","SA",0,"DRY","NIGHT",NA,NA,200603270401,"20060327 401","2006 3 27",401,82,"",489552.293348894,2931501.83445159
"41615","143","M","SA",0,"DRY","DAY",NA,NA,200603271801,"20060327 1801","2006 3 27",1801,102,"",489653.854291387,2930652.90514717
"41616","143","M","SA",0,"DRY","DAY",NA,NA,200603280801,"20060328 801","2006 3 28",801,96,"",492575.016519543,2927944.00159594
"41617","143","M","SA",0,"DRY","NIGHT",NA,NA,200603282201,"20060328 2201","2006 3 28",2201,112,"",493102.38526319,2921293.58241354
"41618","143","M","SA",0,"DRY","NIGHT",NA,NA,200603290500,"20060329 500","2006 3 29",500,52,"",494287.43570568,2915494.37639109
"41619","143","M","SA",0,"DRY","NIGHT",NA,NA,200603291901,"20060329 1901","2006 3 29",1901,71,"",494826.230560053,2915610.14377644
"41620","143","M","SA",0,"DRY","NIGHT",NA,NA,200603300201,"20060330 201","2006 3 30",201,63,"",496755.292975549,2914358.77147947
"41621","143","M","SA",0,"DRY","DAY",NA,NA,200603300901,"20060330 901","2006 3 30",901,65,"",495895.749949172,2913728.00918468
"41622","143","M","SA",0,"DRY","NIGHT",NA,NA,200603302300,"20060330 2300","2006 3 30",2300,51,"",495351.745090723,2915003.86822255
"41623","143","M","SA",0,"DRY","NIGHT",NA,NA,200603310600,"20060331 600","2006 3 31",600,52,"",495327.83084894,2915479.25899323
"41624","143","M","SA",0,"DRY","DAY",NA,NA,200603311300,"20060331 1300","2006 3 31",1300,52,"",494537.457981162,2915404.81999316
"41625","143","M","SA",0,"DRY","NIGHT",NA,NA,200603312000,"20060331 2000","2006 3 31",2000,53,"",494394.57449463,2914221.69787795
"41626","143","M","SA",0,"DRY","NIGHT",NA,NA,200604010300,"20060401 300","2006 4 1",300,53,"",496733.193860851,2915762.96875884
"41627","143","M","SA",0,"DRY","DAY",NA,NA,200604011700,"20060401 1700","2006 4 1",1700,55,"",496809.675188065,2915914.51171383
"41628","143","M","SA",0,"DRY","NIGHT",NA,NA,200604020000,"20060402 000","2006 4 2",0,51,"",496982.665306821,2915568.4398709
"41629","143","M","SA",0,"DRY","DAY",NA,NA,200604020801,"20060402 801","2006 4 2",801,61,"",496834.951147649,2915631.75965581
"41630","143","M","SA",0,"DRY","DAY",NA,NA,200604021501,"20060402 1501","2006 4 2",1501,70,"",497019.564088747,2915743.45658393
"41631","143","M","SA",0,"DRY","NIGHT",NA,NA,200604022201,"20060402 2201","2006 4 2",2201,70,"",496771.683198497,2915828.50079161
"41632","143","M","SA",0,"DRY","DAY",NA,NA,200604031201,"20060403 1201","2006 4 3",1201,85,"",497096.325486068,2915847.64349201
"41633","143","M","SA",0,"DRY","NIGHT",NA,NA,200604031901,"20060403 1901","2006 4 3",1901,67,"",496505.553294118,2914888.64432399
"41634","143","M","SA",0,"DRY","NIGHT",NA,NA,200604040200,"20060404 200","2006 4 4",200,50,"",495059.426290795,2918968.11309972
"41635","143","M","SA",0,"DRY","DAY",NA,NA,200604040901,"20060404 901","2006 4 4",901,70,"",492781.357369371,2921813.84206402
"41636","143","M","SA",0,"DRY","DAY",NA,NA,200604041601,"20060404 1601","2006 4 4",1601,90,"",492771.411686234,2921464.44136427
"41637","143","M","SA",0,"DRY","NIGHT",NA,NA,200604050600,"20060405 600","2006 4 5",600,54,"",495756.028116368,2915592.46343426
"41638","143","M","SA",0,"DRY","NIGHT",NA,NA,200604060301,"20060406 301","2006 4 6",301,55,"",492526.71781012,2923048.18361698
"41639","143","M","SA",0,"DRY","DAY",NA,NA,200604061001,"20060406 1001","2006 4 6",1001,70,"",490692.954747643,2923436.88481756
"41640","143","M","SA",0,"DRY","DAY",NA,NA,200604061701,"20060406 1701","2006 4 6",1701,70,"",490791.737345826,2923474.31456733
"41641","143","M","SA",0,"DRY","NIGHT",NA,NA,200604070001,"20060407 001","2006 4 7",1,111,"",491835.593402196,2925666.92527889
"41642","143","M","SA",0,"DRY","DAY",NA,NA,200604070701,"20060407 701","2006 4 7",701,62,"",490487.723790593,2930136.17025894
"41643","143","M","SA",0,"DRY","NIGHT",NA,NA,200604072101,"20060407 2101","2006 4 7",2101,71,"",490679.544932805,2929959.79072955
"41644","143","M","SA",0,"DRY","NIGHT",NA,NA,200604080401,"20060408 401","2006 4 8",401,70,"",490549.523000646,2930029.06686649
"41645","143","M","SA",0,"DRY","DAY",NA,NA,200604081800,"20060408 1800","2006 4 8",1800,55,"",489423.29376021,2933101.1543118
"41646","143","M","SA",0,"DRY","DAY",NA,NA,200604090801,"20060409 801","2006 4 9",801,70,"",488562.175704371,2935565.14944796
"41647","143","M","SA",0,"DRY","DAY",NA,NA,200604091500,"20060409 1500","2006 4 9",1500,52,"",488260.681385383,2935914.9864805
"41648","143","M","SA",0,"DRY","NIGHT",NA,NA,200604092200,"20060409 2200","2006 4 9",2200,52,"",492080.99484171,2934869.26914834
"41649","143","M","SA",0,"DRY","NIGHT",NA,NA,200604101901,"20060410 1901","2006 4 10",1901,97,"",489909.547997802,2931053.79554873
"41650","143","M","SA",0,"DRY","NIGHT",NA,NA,200604112300,"20060411 2300","2006 4 11",2300,53,"",489287.632932086,2932793.4224433
"41651","143","M","SA",0,"DRY","NIGHT",NA,NA,200604120601,"20060412 601","2006 4 12",601,54,"",490052.208615098,2933086.32267443
"41652","143","M","SA",0,"DRY","NIGHT",NA,NA,200604122000,"20060412 2000","2006 4 12",2000,84,"",491206.076089621,2934899.36895511
"41653","143","M","SA",0,"DRY","NIGHT",NA,NA,200604130301,"20060413 301","2006 4 13",301,60,"",491299.985934496,2932085.77030884
"41654","143","M","SA",0,"DRY","DAY",NA,NA,200604131001,"20060413 1001","2006 4 13",1001,90,"",491113.430995755,2932234.88530534
"41655","143","M","SA",0,"DRY","DAY",NA,NA,200604131700,"20060413 1700","2006 4 13",1700,51,"",491231.930629823,2932042.98926093
"41656","143","M","SA",0,"DRY","NIGHT",NA,NA,200604140000,"20060414 000","2006 4 14",0,52,"",491398.466605045,2931961.89199074
"41657","143","M","SA",0,"DRY","DAY",NA,NA,200604140700,"20060414 700","2006 4 14",700,52,"",491247.301182024,2932140.00065753
"41658","143","M","SA",0,"DRY","NIGHT",NA,NA,200604142101,"20060414 2101","2006 4 14",2101,84,"",492418.33932263,2929000.57410418
"41659","143","M","SA",0,"DRY","NIGHT",NA,NA,200604150401,"20060415 401","2006 4 15",401,91,"",491820.695163999,2924054.48058395
"41660","143","M","SA",0,"DRY","DAY",NA,NA,200604151801,"20060415 1801","2006 4 15",1801,65,"",494066.789897237,2919853.24940078
"41661","143","M","SA",0,"DRY","NIGHT",NA,NA,200604160100,"20060416 100","2006 4 16",100,58,"",493439.46704616,2916507.13012311
"41662","143","M","SA",0,"DRY","DAY",NA,NA,200604160800,"20060416 800","2006 4 16",800,52,"",497439.481325369,2913005.73293398
"41663","143","M","SA",0,"DRY","DAY",NA,NA,200604161502,"20060416 1502","2006 4 16",1502,140,"",497948.565074738,2912758.99668741
"41664","143","M","SA",0,"DRY","NIGHT",NA,NA,200604162201,"20060416 2201","2006 4 16",2201,63,"",497576.224207014,2909856.8609085
"41665","143","M","SA",0,"DRY","NIGHT",NA,NA,200604170500,"20060417 500","2006 4 17",500,54,"",498726.741613679,2908061.8581472
"41666","143","M","SA",0,"DRY","DAY",NA,NA,200604171201,"20060417 1201","2006 4 17",1201,64,"",498662.379304748,2908192.63070694
"41667","143","M","SA",0,"DRY","DAY",NA,NA,200604171900,"20060417 1900","2006 4 17",1900,50,"",499503.208859008,2907959.46456732
"41668","143","M","SA",0,"DRY","NIGHT",NA,NA,200604180201,"20060418 201","2006 4 18",201,70,"",498494.009130247,2912020.61471655
"41669","143","M","SA",0,"DRY","DAY",NA,NA,200604180900,"20060418 900","2006 4 18",900,51,"",495400.033937905,2915331.36573331
"41670","143","M","SA",0,"DRY","NIGHT",NA,NA,200604182300,"20060418 2300","2006 4 18",2300,56,"",492280.110230498,2923264.38827485
"41671","143","M","SA",0,"DRY","NIGHT",NA,NA,200604190601,"20060419 601","2006 4 19",601,64,"",491660.861580178,2923478.01292257
"41672","143","M","SA",0,"DRY","NIGHT",NA,NA,200604192001,"20060419 2001","2006 4 19",2001,65,"",491224.673436865,2923658.98961316
"41673","143","M","SA",0,"DRY","NIGHT",NA,NA,200604200300,"20060420 300","2006 4 20",300,56,"",491789.722911865,2923374.45510357
"41674","143","M","SA",0,"DRY","DAY",NA,NA,200604201701,"20060420 1701","2006 4 20",1701,61,"",491748.389506809,2924264.26987414
"41675","143","M","SA",0,"DRY","NIGHT",NA,NA,200604230100,"20060423 100","2006 4 23",100,56,"",491607.932182655,2924586.24303211
"41676","143","M","SA",0,"DRY","DAY",NA,NA,200604230800,"20060423 800","2006 4 23",800,51,"",491643.698596042,2924644.3668487
"41677","143","M","SA",0,"DRY","NIGHT",NA,NA,200604232201,"20060423 2201","2006 4 23",2201,58,"",490871.451549057,2923589.76583376
"41678","143","M","SA",0,"DRY","NIGHT",NA,NA,200604240500,"20060424 500","2006 4 24",500,53,"",490963.565190066,2923662.32251234
"41679","143","M","SA",0,"DRY","NIGHT",NA,NA,200604241901,"20060424 1901","2006 4 24",1901,103,"",491489.399830732,2923512.55912169
"41680","143","M","SA",0,"DRY","NIGHT",NA,NA,200604252301,"20060425 2301","2006 4 25",2301,66,"",485765.929358117,2920785.3152383
"41681","143","M","SA",0,"DRY","NIGHT",NA,NA,200604260601,"20060426 601","2006 4 26",601,70,"",486011.381038085,2920924.19722122
"41682","143","M","SA",0,"DRY","DAY",NA,NA,200604261301,"20060426 1301","2006 4 26",1301,61,"",484540.43480115,2917825.02868091
"41683","143","M","SA",0,"DRY","NIGHT",NA,NA,200604262000,"20060426 2000","2006 4 26",2000,52,"",483682.053627253,2918020.05921366
"41684","143","M","SA",0,"DRY","NIGHT",NA,NA,200604270301,"20060427 301","2006 4 27",301,92,"",476227.074723721,2915264.61826344
"41685","143","M","SA",0,"DRY","DAY",NA,NA,200604271700,"20060427 1700","2006 4 27",1700,84,"",475219.804705612,2914773.67314323
"41686","143","M","SA",0,"DRY","NIGHT",NA,NA,200604280001,"20060428 001","2006 4 28",1,84,"",475061.209140755,2913547.84818025
"41687","143","M","SA",0,"DRY","DAY",NA,NA,200604280700,"20060428 700","2006 4 28",700,50,"",474219.082698219,2912786.55214425
"41688","143","M","SA",0,"DRY","NIGHT",NA,NA,200604282100,"20060428 2100","2006 4 28",2100,52,"",475170.096398953,2914639.28211365
"41689","143","M","SA",0,"DRY","NIGHT",NA,NA,200604290401,"20060429 401","2006 4 29",401,63,"",475053.24766374,2914871.73205131
"41690","143","M","SA",0,"DRY","DAY",NA,NA,200604291800,"20060429 1800","2006 4 29",1800,54,"",475123.457102705,2914796.86580161
"41691","143","M","SA",0,"DRY","NIGHT",NA,NA,200604300100,"20060430 100","2006 4 30",100,54,"",474554.129639249,2915104.31393244
"41692","143","M","SA",0,"DRY","DAY",NA,NA,200604300801,"20060430 801","2006 4 30",801,85,"",475371.018823773,2915840.41554175
"41693","143","M","SA",0,"DRY","DAY",NA,NA,200604301500,"20060430 1500","2006 4 30",1500,50,"",475322.291552074,2915877.13349721
"41694","143","M","SA",0,"DRY","NIGHT",NA,NA,200604302201,"20060430 2201","2006 4 30",2201,91,"",473996.564829454,2912873.95979172
"41695","143","M","SA",0,"DRY","NIGHT",NA,NA,200605010500,"20060501 500","2006 5 1",500,51,"",471190.915689059,2912050.34710862
"41696","143","M","SA",0,"DRY","DAY",NA,NA,200605011200,"20060501 1200","2006 5 1",1200,52,"",470439.428117029,2913095.24643397
"41697","143","M","SA",0,"DRY","NIGHT",NA,NA,200605011901,"20060501 1901","2006 5 1",1901,83,"",470772.845316079,2912574.23742281
"41698","143","M","SA",0,"DRY","NIGHT",NA,NA,200605020200,"20060502 200","2006 5 2",200,53,"",471007.406920675,2912557.32737814
"41699","143","M","SA",0,"DRY","DAY",NA,NA,200605021600,"20060502 1600","2006 5 2",1600,55,"",471068.787463475,2912634.89869708
"41700","143","M","SA",0,"DRY","NIGHT",NA,NA,200605022301,"20060502 2301","2006 5 2",2301,85,"",472827.57863595,2914965.16792166
"41701","143","M","SA",0,"DRY","NIGHT",NA,NA,200605030601,"20060503 601","2006 5 3",601,90,"",473173.616439749,2916026.17206844
"41702","143","M","SA",0,"DRY","DAY",NA,NA,200605031300,"20060503 1300","2006 5 3",1300,51,"",472718.840506878,2914753.63206562
"41703","143","M","SA",0,"DRY","NIGHT",NA,NA,200605032000,"20060503 2000","2006 5 3",2000,52,"",472346.74885764,2914850.67335869
"41704","143","M","SA",0,"DRY","NIGHT",NA,NA,200605040301,"20060504 301","2006 5 4",301,71,"",472707.639713269,2915127.75901067
"41705","143","M","SA",0,"DRY","DAY",NA,NA,200605041701,"20060504 1701","2006 5 4",1701,64,"",472559.074182466,2915288.64250446
"41706","143","M","SA",0,"DRY","NIGHT",NA,NA,200605050001,"20060505 001","2006 5 5",1,64,"",472768.806380957,2915134.6619986
"41707","143","M","SA",0,"DRY","DAY",NA,NA,200605051401,"20060505 1401","2006 5 5",1401,70,"",472748.039397761,2915218.33029187
"41708","143","M","SA",0,"DRY","NIGHT",NA,NA,200605052101,"20060505 2101","2006 5 5",2101,70,"",472688.292731222,2914438.07427099
"41709","143","M","SA",0,"DRY","NIGHT",NA,NA,200605060400,"20060506 400","2006 5 6",400,52,"",473824.364758313,2912140.7448107
"41710","143","M","SA",0,"DRY","NIGHT",NA,NA,200605070101,"20060507 101","2006 5 7",101,71,"",474844.719513699,2912283.17491137
"41711","143","M","SA",0,"DRY","DAY",NA,NA,200605070801,"20060507 801","2006 5 7",801,85,"",475467.295082159,2912091.67251786
"41712","143","M","SA",0,"DRY","NIGHT",NA,NA,200605072200,"20060507 2200","2006 5 7",2200,52,"",475419.827007052,2913094.54889972
"41713","143","M","SA",0,"DRY","NIGHT",NA,NA,200605080500,"20060508 500","2006 5 8",500,52,"",471290.106815763,2912700.2897859
"41714","143","M","SA",0,"DRY","NIGHT",NA,NA,200605090200,"20060509 200","2006 5 9",200,53,"",472290.585244115,2912576.35768599
"41715","143","M","SA",0,"DRY","DAY",NA,NA,200605090901,"20060509 901","2006 5 9",901,70,"",473456.05173121,2913147.98991121
"41716","143","M","SA",0,"DRY","DAY",NA,NA,200605091601,"20060509 1601","2006 5 9",1601,70,"",473185.181795724,2912910.37423358
"41717","143","M","SA",0,"DRY","NIGHT",NA,NA,200605092301,"20060509 2301","2006 5 9",2301,100,"",474322.38108848,2911787.38437881
"41718","143","M","SA",0,"DRY","NIGHT",NA,NA,200605102000,"20060510 2000","2006 5 10",2000,53,"",473077.999540135,2912398.70147448
"41719","143","M","SA",0,"DRY","NIGHT",NA,NA,200605110300,"20060511 300","2006 5 11",300,53,"",472613.41619233,2912406.64537377
"41720","143","M","SA",0,"DRY","NIGHT",NA,NA,200605120001,"20060512 001","2006 5 12",1,71,"",474719.162966136,2914508.67221966
"41721","143","M","SA",0,"DRY","DAY",NA,NA,200605120700,"20060512 700","2006 5 12",700,50,"",474716.602802519,2911030.64134848
"41722","143","M","SA",0,"DRY","DAY",NA,NA,200605131801,"20060513 1801","2006 5 13",1801,70,"",475434.529190138,2912510.51290787
"41723","143","M","SA",0,"DRY","NIGHT",NA,NA,200605140101,"20060514 101","2006 5 14",101,64,"",471615.544833299,2912871.21490809
"41724","143","M","SA",0,"DRY","NIGHT",NA,NA,200605142201,"20060514 2201","2006 5 14",2201,100,"",474113.369399562,2914239.03814063
"41725","143","M","SA",0,"WET","NIGHT",NA,NA,200605150501,"20060515 501","2006 5 15",501,75,"",468950.014775656,2915081.76645638
"41726","143","M","SA",0,"WET","DAY",NA,NA,200605151201,"20060515 1201","2006 5 15",1201,68,"",467540.047499478,2915076.96009724
"41727","143","M","SA",0,"WET","NIGHT",NA,NA,200605151901,"20060515 1901","2006 5 15",1901,90,"",467170.446350563,2914409.02517528
"41728","143","M","SA",0,"WET","NIGHT",NA,NA,200605160200,"20060516 200","2006 5 16",200,53,"",466775.907805249,2915513.154006
"41729","143","M","SA",0,"WET","DAY",NA,NA,200605161601,"20060516 1601","2006 5 16",1601,72,"",465986.14903852,2913175.88998434
"41730","143","M","SA",0,"WET","NIGHT",NA,NA,200605162301,"20060516 2301","2006 5 16",2301,86,"",467269.482998725,2915932.60825682
"41731","143","M","SA",0,"WET","NIGHT",NA,NA,200605170600,"20060517 600","2006 5 17",600,50,"",467526.894013125,2916040.7245244
"41732","143","M","SA",0,"WET","NIGHT",NA,NA,200605172000,"20060517 2000","2006 5 17",2000,52,"",468599.528240785,2915321.99609591
"41733","143","M","SA",0,"WET","DAY",NA,NA,200605181001,"20060518 1001","2006 5 18",1001,105,"",469942.580664854,2914285.08578356
"41734","143","M","SA",0,"WET","NIGHT",NA,NA,200605190001,"20060519 001","2006 5 19",1,55,"",469874.844884504,2913977.61415331
"41735","143","M","SA",0,"WET","DAY",NA,NA,200605190701,"20060519 701","2006 5 19",701,67,"",470850.49335378,2911986.88857788
"41736","143","M","SA",0,"WET","NIGHT",NA,NA,200605192101,"20060519 2101","2006 5 19",2101,86,"",470098.864715196,2913126.31328548
"41737","143","M","SA",0,"WET","NIGHT",NA,NA,200605200401,"20060520 401","2006 5 20",401,61,"",469737.618750133,2913039.50391651
"41738","143","M","SA",0,"WET","DAY",NA,NA,200605201101,"20060520 1101","2006 5 20",1101,70,"",469995.475788627,2913102.72912667
"41739","143","M","SA",0,"WET","DAY",NA,NA,200605201800,"20060520 1800","2006 5 20",1800,53,"",470070.832980849,2912974.90237001
"41740","143","M","SA",0,"WET","NIGHT",NA,NA,200605210101,"20060521 101","2006 5 21",101,84,"",470018.502952751,2913157.36609638
"41741","143","M","SA",0,"WET","DAY",NA,NA,200605211501,"20060521 1501","2006 5 21",1501,65,"",469837.89350022,2912854.95221601
"41742","143","M","SA",0,"WET","NIGHT",NA,NA,200605212201,"20060521 2201","2006 5 21",2201,58,"",470209.630973797,2913694.61669366
"41743","143","M","SA",0,"WET","NIGHT",NA,NA,200605220500,"20060522 500","2006 5 22",500,56,"",471075.054439295,2914302.91942001
"41744","143","M","SA",0,"WET","NIGHT",NA,NA,200605221901,"20060522 1901","2006 5 22",1901,93,"",471206.822612453,2914282.41271963
"41745","143","M","SA",0,"WET","NIGHT",NA,NA,200605230200,"20060523 200","2006 5 23",200,53,"",472832.366245434,2914426.74916107
"41746","143","M","SA",0,"WET","DAY",NA,NA,200605231600,"20060523 1600","2006 5 23",1600,55,"",476032.505055953,2913055.80660174
"41747","143","M","SA",0,"WET","NIGHT",NA,NA,200605232301,"20060523 2301","2006 5 23",2301,91,"",476213.003850594,2910930.35131424
"41748","143","M","SA",0,"WET","NIGHT",NA,NA,200605240600,"20060524 600","2006 5 24",600,50,"",476074.140975509,2911743.68578849
"41749","143","M","SA",0,"WET","NIGHT",NA,NA,200605250301,"20060525 301","2006 5 25",301,71,"",476274.656584676,2913170.21362969
"41750","143","M","SA",0,"WET","DAY",NA,NA,200605251701,"20060525 1701","2006 5 25",1701,84,"",475280.169063978,2911980.60198937
"41751","143","M","SA",0,"WET","NIGHT",NA,NA,200605260000,"20060526 000","2006 5 26",0,55,"",476483.356490776,2910710.61241198
"41752","143","M","SA",0,"WET","DAY",NA,NA,200605260702,"20060526 702","2006 5 26",702,140,"",475015.53506209,2911657.01007753
