crop,d_cover,d_roads,animal_id,use,roaddist,BinRoad,NewDate,Season,cropnew,std_cover,std_roads
3,210,632.8506933,647575A,1,644.5901116,600-800,5/22/2012 12:00,winter2012,1,0.958077393,0.809421862
4,0,742.1590126,647575A,1,745.4920024,600-800,5/22/2012 15:00,winter2012,2,-0.714657587,1.156502258
4,0,825.4089895,647575A,1,837.1446503,800-1000,5/22/2012 18:01,winter2012,2,-0.714657587,1.420841104
5,30,782.3042886,647575A,1,783.2971292,800-1000,5/22/2012 21:00,winter2012,3,-0.475695447,1.283973236
5,30,750.5997602,647575A,1,774.2076236,800-1000,5/23/2012 0:00,winter2012,3,-0.475695447,1.183303677
3,84.85281374,240,647575A,1,242.0302636,200-400,5/23/2012 3:00,winter2012,1,-0.038770589,-0.437974266
3,342.0526275,30,647575A,1,20.2550635,0-200,5/23/2012 6:00,winter2012,1,2.009930009,-1.104775143
3,218.4032967,90,647575A,1,84.55645039,0-200,5/23/2012 9:00,winter2012,1,1.025013052,-0.914260606
4,0,342.0526275,647575A,1,356.5286821,200-400,5/23/2012 12:00,winter2012,2,-0.714657587,-0.113932449
4,0,335.4101966,647575A,1,347.3176527,200-400,5/23/2012 15:00,winter2012,2,-0.714657587,-0.135023776
4,0,630.7138812,647575A,1,650.7128389,600-800,5/23/2012 18:00,winter2012,2,-0.714657587,0.802636966
4,0,660.6814664,647575A,1,657.2585366,600-800,5/23/2012 21:00,winter2012,2,-0.714657587,0.897791309
4,0,891.9641248,647575A,1,903.5382821,800-1000,5/24/2012 0:00,winter2012,2,-0.714657587,1.632169783
3,330,517.880295,647575A,1,546.4783625,400-600,5/24/2012 3:00,winter2012,1,1.913925954,0.444362994
3,540,313.2091953,647575A,1,317.8696938,200-400,5/24/2012 6:00,winter2012,1,3.586660934,-0.205517334
3,234.3074903,174.9285568,647575A,1,187.6844207,0-200,5/24/2012 9:00,winter2012,1,1.15169639,-0.644591863
3,108.1665383,210,647575A,1,199.7623247,200-400,5/24/2012 12:00,winter2012,1,0.146932662,-0.533231534
4,0,778.8452991,647575A,1,798.641544,800-1000,5/24/2012 15:00,winter2012,2,-0.714657587,1.272990106
4,0,807.7747211,647575A,1,810.636042,800-1000,5/24/2012 18:00,winter2012,2,-0.714657587,1.36484803
4,0,900.4998612,647575A,1,900.7994303,800-1000,5/24/2012 21:00,winter2012,2,-0.714657587,1.659272814
5,134.1640786,662.721661,647575A,1,668.8671274,600-800,5/25/2012 0:00,winter2012,3,0.354013591,0.904269422
3,268.3281573,560.4462508,647575A,1,569.7760372,400-600,5/25/2012 3:00,winter2012,1,1.42268477,0.579520216
3,189.7366596,566.0388679,647575A,1,565.4306079,400-600,5/25/2012 6:00,winter2012,1,0.796671687,0.59727813
3,180,516.139516,647575A,1,511.7145535,400-600,5/25/2012 9:00,winter2012,1,0.719115253,0.438835599
3,150,695.8448103,647575A,1,697.8767443,600-800,5/25/2012 12:00,winter2012,1,0.480153113,1.009443445
5,152.9705854,735.4590403,647575A,1,737.8744646,600-800,5/25/2012 15:00,winter2012,3,0.503815028,1.135228223
5,134.1640786,742.1590126,647575A,1,743.0863368,600-800,5/25/2012 18:01,winter2012,3,0.354013591,1.156502258
5,134.1640786,742.1590126,647575A,1,743.0863368,600-800,5/25/2012 21:00,winter2012,3,0.354013591,1.156502258
5,152.9705854,735.4590403,647575A,1,727.7336836,600-800,5/26/2012 0:00,winter2012,3,0.503815028,1.135228223
3,240,606.7124525,647575A,1,615.3250147,600-800,5/26/2012 3:00,winter2012,1,1.197039533,0.726426615
3,240,606.7124525,647575A,1,614.5962755,600-800,5/26/2012 6:00,winter2012,1,1.197039533,0.726426615
3,241.8677324,611.8823416,647575A,1,625.1192146,600-800,5/26/2012 9:00,winter2012,1,1.211916778,0.742842266
3,161.5549442,582.4946352,647575A,1,581.0758867,600-800,5/26/2012 12:00,winter2012,1,0.57219292,0.649529178
4,0,607.4537019,647575A,1,632.8384694,600-800,5/26/2012 15:01,winter2012,2,-0.714657587,0.728780262
2,30,300,647575A,1,277.2735836,200-400,5/26/2012 18:00,winter2012,1,-0.475695447,-0.247459729
5,30,750,647575A,1,766.834192,600-800,5/26/2012 21:00,winter2012,3,-0.475695447,1.181399293
3,30,618.4658438,647575A,1,639.4319976,600-800,5/27/2012 0:00,winter2012,1,-0.475695447,0.76374648
3,240,600.7495318,647575A,1,607.3760217,600-800,5/27/2012 3:00,winter2012,1,1.197039533,0.707492897
3,123.6931688,642.0280368,647575A,1,624.424815,600-800,5/27/2012 6:00,winter2012,1,0.270608557,0.838562151
3,201.246118,591.6924877,647575A,1,580.918214,600-800,5/27/2012 9:00,winter2012,1,0.888349181,0.678734588
4,0,646.2197769,647575A,1,668.9730625,600-800,5/27/2012 12:00,winter2012,2,-0.714657587,0.851871942
4,0,831.9254774,647575A,1,825.0710159,800-1000,5/27/2012 15:00,winter2012,2,-0.714657587,1.441532532
5,30,750,647575A,1,758.8202644,600-800,5/27/2012 18:00,winter2012,3,-0.475695447,1.181399293
4,0,807.7747211,647575A,1,828.0508327,800-1000,5/27/2012 21:00,winter2012,2,-0.714657587,1.36484803
5,134.1640786,742.1590126,647575A,1,744.8379021,600-800,5/28/2012 0:00,winter2012,3,0.354013591,1.156502258
3,240,602.9925373,647575A,1,622.1240388,600-800,5/28/2012 3:00,winter2012,1,1.197039533,0.714614983
3,210,630,647575A,1,639.5168445,600-800,5/28/2012 6:00,winter2012,1,0.958077393,0.80037022
3,228.4731932,577.0615219,647575A,1,575.9416397,600-800,5/28/2012 9:00,winter2012,1,1.105223852,0.632277727
5,67.08203932,764.852927,647575A,1,758.6250621,600-800,5/28/2012 12:00,winter2012,3,-0.180321998,1.228560935
4,0,873.6131867,647575A,1,890.7799372,800-1000,5/28/2012 15:01,winter2012,2,-0.714657587,1.573901109
4,0,882.3264702,647575A,1,897.5554861,800-1000,5/28/2012 18:00,winter2012,2,-0.714657587,1.601567895
4,0,910.933587,647575A,1,927.3679705,800-1000,5/28/2012 21:00,winter2012,2,-0.714657587,1.692402422
4,0,976.7292358,647575A,1,989.4117861,1000-1200,5/29/2012 0:00,winter2012,2,-0.714657587,1.901319547
1,212.1320344,829.7590012,647575A,1,843.8609494,800-1000,5/29/2012 3:00,winter2012,1,0.97505991,1.434653445
3,276.5863337,589.4064811,647575A,1,603.4584306,600-800,5/29/2012 6:00,winter2012,1,1.488464487,0.671475963
3,420,421.0700654,647575A,1,422.3014251,400-600,5/29/2012 9:00,winter2012,1,2.630812374,0.13696706
2,42.42640687,818.8406438,647575A,1,839.7752382,800-1000,5/29/2012 12:00,winter2012,1,-0.376714088,1.399985015
5,90,400.2499219,647575A,1,414.0921783,400-600,5/29/2012 15:00,winter2012,3,0.002228833,0.070858061
5,42.42640687,778.8452991,647575A,1,783.183568,800-1000,5/29/2012 18:00,winter2012,3,-0.376714088,1.272990106
5,42.42640687,778.8452991,647575A,1,797.3111198,800-1000,5/29/2012 21:00,winter2012,3,-0.376714088,1.272990106
5,42.42640687,778.2673063,647575A,1,780.2851081,800-1000,5/30/2012 0:00,winter2012,3,-0.376714088,1.271154839
3,324.4996148,602.9925373,647575A,1,615.7933959,600-800,5/30/2012 3:00,winter2012,1,1.87011316,0.714614983
3,201.246118,591.6924877,647575A,1,574.2693471,400-600,5/30/2012 6:00,winter2012,1,0.888349181,0.678734588
3,174.9285568,607.4537019,647575A,1,588.523811,600-800,5/30/2012 9:00,winter2012,1,0.678719156,0.728780262
4,0,846.9356528,647575A,1,858.873276,800-1000,5/30/2012 12:01,winter2012,2,-0.714657587,1.489193476
5,30,848.5281374,647575A,1,852.2101069,800-1000,5/30/2012 15:01,winter2012,3,-0.475695447,1.49425
4,0,844.8076704,647575A,1,858.0426161,800-1000,5/30/2012 18:00,winter2012,2,-0.714657587,1.482436616
4,0,835.7032966,647575A,1,844.982396,800-1000,5/30/2012 21:00,winter2012,2,-0.714657587,1.453528023
5,42.42640687,30,647576A,1,24.96025076,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-1.104775143
5,42.42640687,30,647576A,1,38.17177888,0-200,10/13/2011 6:01,winter2012,3,-0.376714088,-1.104775143
4,0,30,647576A,1,46.60537362,0-200,10/13/2011 9:00,winter2012,2,-0.714657587,-1.104775143
5,30,120,647576A,1,110.1351746,0-200,10/13/2011 12:00,winter2012,3,-0.475695447,-0.819003338
4,0,120,647576A,1,129.6619381,0-200,10/13/2011 15:00,winter2012,2,-0.714657587,-0.819003338
4,0,247.3863375,647576A,1,258.1991698,200-400,10/13/2011 18:00,winter2012,2,-0.714657587,-0.414520854
4,0,313.2091953,647576A,1,327.1190982,200-400,10/13/2011 21:00,winter2012,2,-0.714657587,-0.205517334
4,0,342.0526275,647576A,1,333.788412,200-400,10/14/2011 0:00,winter2012,2,-0.714657587,-0.113932449
5,30,295.4657341,647576A,1,309.949358,200-400,10/14/2011 3:00,winter2012,3,-0.475695447,-0.261857122
5,30,90,647576A,1,113.490409,0-200,10/14/2011 6:01,winter2012,3,-0.475695447,-0.914260606
5,67.08203932,120,647576A,1,113.909131,0-200,10/14/2011 9:00,winter2012,3,-0.180321998,-0.819003338
5,30,351.1409973,647576A,1,349.8753964,200-400,10/14/2011 12:00,winter2012,3,-0.475695447,-0.085074673
4,0,189.7366596,647576A,1,202.3995039,200-400,10/14/2011 15:00,winter2012,2,-0.714657587,-0.597572549
4,0,241.8677324,647576A,1,255.2478558,200-400,10/14/2011 18:00,winter2012,2,-0.714657587,-0.432043763
4,0,241.8677324,647576A,1,246.4741942,200-400,10/14/2011 21:00,winter2012,2,-0.714657587,-0.432043763
5,234.3074903,390,647576A,1,389.1087955,400-600,10/15/2011 0:00,winter2012,3,1.15169639,0.038312075
5,240,241.8677324,647576A,1,251.0704988,200-400,10/15/2011 3:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,251.1501231,200-400,10/15/2011 6:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,252.4575703,200-400,10/15/2011 9:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,251.8346653,200-400,10/15/2011 12:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,245.6721642,200-400,10/15/2011 15:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,235.7294858,200-400,10/15/2011 18:00,winter2012,3,1.197039533,-0.432043763
5,240,241.8677324,647576A,1,235.3787587,200-400,10/15/2011 21:00,winter2012,3,1.197039533,-0.432043763
5,270,234.3074903,647576A,1,226.2481457,200-400,10/16/2011 0:00,winter2012,3,1.436001673,-0.456049363
4,0,150,647576A,1,152.4802127,0-200,10/16/2011 3:00,winter2012,2,-0.714657587,-0.72374607
4,0,150,647576A,1,147.1580453,0-200,10/16/2011 6:00,winter2012,2,-0.714657587,-0.72374607
4,0,60,647576A,1,58.07369857,0-200,10/16/2011 9:00,winter2012,2,-0.714657587,-1.009517874
5,90,30,647576A,1,27.22931489,0-200,10/16/2011 12:00,winter2012,3,0.002228833,-1.104775143
4,0,161.5549442,647576A,1,178.6146956,0-200,10/16/2011 15:00,winter2012,2,-0.714657587,-0.687056323
4,0,189.7366596,647576A,1,200.4419334,200-400,10/16/2011 18:00,winter2012,2,-0.714657587,-0.597572549
4,0,189.7366596,647576A,1,190.7683962,200-400,10/16/2011 21:00,winter2012,2,-0.714657587,-0.597572549
4,0,300,647576A,1,302.5824807,200-400,10/17/2011 0:00,winter2012,2,-0.714657587,-0.247459729
4,0,210,647576A,1,209.959858,200-400,10/17/2011 3:00,winter2012,2,-0.714657587,-0.533231534
5,30,90,647576A,1,110.6195773,0-200,10/17/2011 6:00,winter2012,3,-0.475695447,-0.914260606
5,30,120,647576A,1,124.3006113,0-200,10/17/2011 9:00,winter2012,3,-0.475695447,-0.819003338
5,42.42640687,120,647576A,1,114.3711965,0-200,10/17/2011 12:00,winter2012,3,-0.376714088,-0.819003338
4,0,30,647576A,1,42.59254681,0-200,10/17/2011 15:00,winter2012,2,-0.714657587,-1.104775143
4,0,30,647576A,1,39.60779997,0-200,10/17/2011 18:00,winter2012,2,-0.714657587,-1.104775143
4,0,30,647576A,1,39.29369822,0-200,10/17/2011 21:00,winter2012,2,-0.714657587,-1.104775143
5,30,0,647576A,1,12.11321091,0-200,10/18/2011 0:00,winter2012,3,-0.475695447,-1.200032411
5,42.42640687,30,647576A,1,32.97119739,0-200,10/18/2011 3:00,winter2012,3,-0.376714088,-1.104775143
5,67.08203932,0,647576A,1,22.87565204,0-200,10/18/2011 6:00,winter2012,3,-0.180321998,-1.200032411
4,0,30,647576A,1,43.02450305,0-200,10/18/2011 9:00,winter2012,2,-0.714657587,-1.104775143
4,0,150,647576A,1,142.8192456,0-200,10/18/2011 12:00,winter2012,2,-0.714657587,-0.72374607
4,0,234.3074903,647576A,1,245.2222606,200-400,10/18/2011 15:00,winter2012,2,-0.714657587,-0.456049363
4,0,234.3074903,647576A,1,244.8661848,200-400,10/18/2011 18:00,winter2012,2,-0.714657587,-0.456049363
4,0,234.3074903,647576A,1,239.4056598,200-400,10/18/2011 21:00,winter2012,2,-0.714657587,-0.456049363
4,0,234.3074903,647576A,1,243.0467932,200-400,10/19/2011 0:00,winter2012,2,-0.714657587,-0.456049363
4,0,662.721661,647576A,1,675.9657484,600-800,10/19/2011 3:00,winter2012,2,-0.714657587,0.904269422
3,295.4657341,540,647576A,1,553.6946151,400-600,10/19/2011 6:00,winter2012,1,1.63884655,0.514598416
4,0,692.6037828,647576A,1,690.7625282,600-800,10/19/2011 9:00,winter2012,2,-0.714657587,0.999152398
2,150,690,647576A,1,686.1865115,600-800,10/19/2011 12:00,winter2012,1,0.480153113,0.990884757
4,0,577.0615219,647576A,1,581.5034392,600-800,10/19/2011 15:00,winter2012,2,-0.714657587,0.632277727
4,0,576.2811814,647576A,1,567.4143599,400-600,10/19/2011 18:00,winter2012,2,-0.714657587,0.629799957
4,0,523.9274759,647576A,1,537.3030598,400-600,10/19/2011 21:00,winter2012,2,-0.714657587,0.463564258
4,0,720,647576A,1,720.9577751,600-800,10/20/2011 0:00,winter2012,2,-0.714657587,1.086142025
2,189.7366596,655.20989,647576A,1,661.0651116,600-800,10/20/2011 3:00,winter2012,1,0.796671687,0.880417729
3,284.6049894,540,647576A,1,550.1040295,400-600,10/20/2011 6:00,winter2012,1,1.552336324,0.514598416
3,127.2792206,547.4486277,647576A,1,559.2093209,400-600,10/20/2011 9:00,winter2012,1,0.299172911,0.538249614
1,335.4101966,284.6049894,647576A,1,287.8799685,200-400,10/20/2011 12:01,winter2012,1,1.957020359,-0.296342618
5,60,150,647576A,1,166.7943567,0-200,10/20/2011 15:00,winter2012,3,-0.236733307,-0.72374607
4,0,182.4828759,647576A,1,192.4080578,200-400,10/20/2011 18:01,winter2012,2,-0.714657587,-0.620605069
5,30,300,647576A,1,307.2591524,200-400,10/20/2011 21:00,winter2012,3,-0.475695447,-0.247459729
5,30,349.8571137,647576A,1,360.6320662,200-400,10/21/2011 0:01,winter2012,3,-0.475695447,-0.089151314
1,84.85281374,0,647576A,1,8.239800774,0-200,10/21/2011 3:00,winter2012,1,-0.038770589,-1.200032411
4,0,30,647576A,1,25.01791781,0-200,10/21/2011 6:00,winter2012,2,-0.714657587,-1.104775143
4,0,30,647576A,1,41.30960481,0-200,10/21/2011 9:00,winter2012,2,-0.714657587,-1.104775143
4,0,150,647576A,1,148.5258206,0-200,10/21/2011 12:00,winter2012,2,-0.714657587,-0.72374607
5,60,517.880295,647576A,1,546.8924785,400-600,10/21/2011 15:00,winter2012,3,-0.236733307,0.444362994
4,0,234.3074903,647576A,1,243.587883,200-400,10/21/2011 18:00,winter2012,2,-0.714657587,-0.456049363
4,0,256.3201124,647576A,1,254.7280854,200-400,10/21/2011 21:00,winter2012,2,-0.714657587,-0.386153955
5,30,416.7733197,647576A,1,425.6988013,400-600,10/22/2011 0:00,winter2012,3,-0.475695447,0.123323852
5,30,108.1665383,647576A,1,111.8531067,0-200,10/22/2011 3:00,winter2012,3,-0.475695447,-0.856577446
5,42.42640687,547.4486277,647576A,1,552.9367637,400-600,10/22/2011 6:00,winter2012,3,-0.376714088,0.538249614
5,182.4828759,400.2499219,647576A,1,414.0976212,400-600,10/22/2011 9:00,winter2012,3,0.738892365,0.070858061
5,174.9285568,390,647576A,1,414.3737602,400-600,10/22/2011 12:00,winter2012,3,0.678719156,0.038312075
4,0,375.8989226,647576A,1,385.1530957,400-600,10/22/2011 15:00,winter2012,2,-0.714657587,-0.006462262
4,0,390,647576A,1,400.5280131,400-600,10/22/2011 18:00,winter2012,2,-0.714657587,0.038312075
4,0,390,647576A,1,410.1506972,400-600,10/22/2011 21:00,winter2012,2,-0.714657587,0.038312075
3,228.4731932,618.4658438,647576A,1,639.9482964,600-800,10/23/2011 0:00,winter2012,1,1.105223852,0.76374648
3,284.6049894,540,647576A,1,549.1804312,400-600,10/23/2011 3:00,winter2012,1,1.552336324,0.514598416
3,123.6931688,602.9925373,647576A,1,620.1795718,600-800,10/23/2011 6:00,winter2012,1,0.270608557,0.714614983
3,161.5549442,450,647576A,1,459.2233335,400-600,10/23/2011 9:01,winter2012,1,0.57219292,0.228826612
3,531.6013544,300,647576A,1,309.8943046,200-400,10/23/2011 12:00,winter2012,1,3.519762323,-0.247459729
4,0,417.8516483,647576A,1,440.5523775,400-600,10/23/2011 15:01,winter2012,2,-0.714657587,0.126747806
4,0,436.8065934,647576A,1,455.565653,400-600,10/23/2011 18:00,winter2012,2,-0.714657587,0.186934349
4,0,474.341649,647576A,1,479.5122432,400-600,10/23/2011 21:00,winter2012,2,-0.714657587,0.306117245
2,134.1640786,713.0918594,647576A,1,723.7920702,600-800,10/24/2011 0:00,winter2012,1,0.354013591,1.064207005
3,295.4657341,540,647576A,1,545.3974115,400-600,10/24/2011 3:00,winter2012,1,1.63884655,0.514598416
3,323.1098884,510,647576A,1,526.3645564,400-600,10/24/2011 6:00,winter2012,1,1.859043427,0.419341148
3,468.6149806,450,647576A,1,451.6194382,400-600,10/24/2011 9:00,winter2012,1,3.018050367,0.228826612
3,391.1521443,90,647576A,1,93.39978875,0-200,10/24/2011 12:00,winter2012,1,2.401027529,-0.914260606
4,0,510.881591,647576A,1,506.9526193,400-600,10/24/2011 15:00,winter2012,2,-0.714657587,0.422140413
4,0,335.4101966,647576A,1,350.2681568,200-400,10/24/2011 18:00,winter2012,2,-0.714657587,-0.135023776
4,0,488.3646179,647576A,1,485.7481588,400-600,10/24/2011 21:00,winter2012,2,-0.714657587,0.350643568
1,94.86832981,212.1320344,647576A,1,222.0832655,200-400,10/25/2011 0:01,winter2012,1,0.04100705,-0.526461808
5,30,276.5863337,647576A,1,296.3612155,200-400,10/25/2011 3:00,winter2012,3,-0.475695447,-0.321803792
5,30,150,647576A,1,163.3347045,0-200,10/25/2011 6:00,winter2012,3,-0.475695447,-0.72374607
5,42.42640687,0,647576A,1,13.63185105,0-200,10/25/2011 9:00,winter2012,3,-0.376714088,-1.200032411
1,90,152.9705854,647576A,1,166.4203794,0-200,10/25/2011 12:00,winter2012,1,0.002228833,-0.714313742
4,0,420,647576A,1,421.7595391,400-600,10/25/2011 15:00,winter2012,2,-0.714657587,0.133569343
1,120,276.5863337,647576A,1,293.751773,200-400,10/25/2011 18:00,winter2012,1,0.241190973,-0.321803792
4,0,420,647576A,1,419.0837771,400-600,10/25/2011 21:00,winter2012,2,-0.714657587,0.133569343
5,30,513.5172831,647576A,1,533.2456697,400-600,10/26/2011 0:00,winter2012,3,-0.475695447,0.430509374
5,42.42640687,330,647576A,1,326.7843406,200-400,10/26/2011 3:00,winter2012,3,-0.376714088,-0.152202461
5,30,241.8677324,647576A,1,260.9997206,200-400,10/26/2011 6:00,winter2012,3,-0.475695447,-0.432043763
4,0,30,647576A,1,36.34952422,0-200,10/26/2011 9:00,winter2012,2,-0.714657587,-1.104775143
5,30,0,647576A,1,20.55265188,0-200,10/26/2011 12:00,winter2012,3,-0.475695447,-1.200032411
4,0,720,647576A,1,715.6336883,600-800,10/26/2011 15:01,winter2012,2,-0.714657587,1.086142025
4,0,742.1590126,647576A,1,763.1120135,600-800,10/26/2011 18:00,winter2012,2,-0.714657587,1.156502258
4,0,636.3961031,647576A,1,653.3333343,600-800,10/26/2011 21:00,winter2012,2,-0.714657587,0.820679397
3,210,313.2091953,647576A,1,330.7778233,200-400,10/27/2011 0:00,winter2012,1,0.958077393,-0.205517334
3,67.08203932,30,647576A,1,29.73702902,0-200,10/27/2011 3:00,winter2012,1,-0.180321998,-1.104775143
1,30,0,647576A,1,17.91030227,0-200,10/27/2011 6:00,winter2012,1,-0.475695447,-1.200032411
3,94.86832981,60,647576A,1,54.95176379,0-200,10/27/2011 9:00,winter2012,1,0.04100705,-1.009517874
3,182.4828759,169.7056275,647576A,1,177.2039584,0-200,10/27/2011 12:00,winter2012,1,0.738892365,-0.661175929
4,0,662.721661,647576A,1,682.7306033,600-800,10/27/2011 15:00,winter2012,2,-0.714657587,0.904269422
4,0,641.3267498,647576A,1,660.1535724,600-800,10/27/2011 18:00,winter2012,2,-0.714657587,0.836335395
4,0,641.3267498,647576A,1,662.0415513,600-800,10/27/2011 21:00,winter2012,2,-0.714657587,0.836335395
4,0,750,647576A,1,751.6665826,600-800,10/28/2011 0:00,winter2012,2,-0.714657587,1.181399293
4,0,630.7138812,647576A,1,623.6558167,600-800,10/28/2011 3:00,winter2012,2,-0.714657587,0.802636966
1,30,254.5584412,647576A,1,267.2276676,200-400,10/28/2011 6:00,winter2012,1,-0.475695447,-0.391747688
3,134.1640786,94.86832981,647576A,1,117.3625226,0-200,10/28/2011 9:00,winter2012,1,0.354013591,-0.89880248
3,67.08203932,180,647576A,1,191.1092672,200-400,10/28/2011 12:00,winter2012,1,-0.180321998,-0.628488802
5,67.08203932,94.86832981,647576A,1,93.01418712,0-200,10/28/2011 15:00,winter2012,3,-0.180321998,-0.89880248
4,0,371.0795063,647576A,1,368.5740127,200-400,10/28/2011 18:00,winter2012,2,-0.714657587,-0.021765076
4,0,724.9827584,647576A,1,741.5254061,600-800,10/28/2011 21:00,winter2012,2,-0.714657587,1.10196349
3,108.1665383,771.2976079,647576A,1,794.408386,800-1000,10/29/2011 0:00,winter2012,1,0.146932662,1.249024358
2,161.5549442,684.1052551,647576A,1,691.4248892,600-800,10/29/2011 3:00,winter2012,1,0.57219292,0.972167513
2,201.246118,630,647576A,1,639.3209457,600-800,10/29/2011 6:00,winter2012,1,0.888349181,0.80037022
3,283.019434,560.4462508,647576A,1,567.0750962,400-600,10/29/2011 9:00,winter2012,1,1.539706733,0.579520216
3,228.4731932,618.4658438,647576A,1,625.6442134,600-800,10/29/2011 12:00,winter2012,1,1.105223852,0.76374648
4,0,740.9453421,647576A,1,745.496302,600-800,10/29/2011 15:01,winter2012,2,-0.714657587,1.152648561
4,0,644.1273166,647576A,1,660.0717241,600-800,10/29/2011 18:00,winter2012,2,-0.714657587,0.845227873
4,0,390,647576A,1,404.1657038,400-600,10/29/2011 21:00,winter2012,2,-0.714657587,0.038312075
1,212.1320344,0,647576A,1,0.363739641,0-200,10/30/2011 0:01,winter2012,1,0.97505991,-1.200032411
5,42.42640687,30,647576A,1,29.9425338,0-200,10/30/2011 3:00,winter2012,3,-0.376714088,-1.104775143
